#Lambda	Flux
20.352	0.05051
20.353	0.05024
20.354	0.04997
20.355	0.04970
20.356	0.04943
20.357	0.04916
20.358	0.04890
20.359	0.04863
20.360	0.04837
20.361	0.04811
20.362	0.04786
20.363	0.04761
20.364	0.04736
20.365	0.04711
20.366	0.04687
20.367	0.04664
20.368	0.04640
20.369	0.04616
20.370	0.04592
20.371	0.04568
20.372	0.04543
20.373	0.04519
20.374	0.04494
20.375	0.04470
20.376	0.04445
20.377	0.04421
20.378	0.04396
20.379	0.04372
20.380	0.04347
20.381	0.04323
20.382	0.04298
20.383	0.04274
20.384	0.04250
20.385	0.04225
20.386	0.04201
20.387	0.04177
20.388	0.04154
20.389	0.04130
20.390	0.04107
20.391	0.04084
20.392	0.04061
20.393	0.04038
20.394	0.04016
20.395	0.03994
20.396	0.03972
20.397	0.03950
20.398	0.03929
20.399	0.03908
20.400	0.03888
20.401	0.03868
20.402	0.03848
20.403	0.03829
20.404	0.03810
20.405	0.03791
20.406	0.03773
20.407	0.03756
20.408	0.03739
20.409	0.03722
20.410	0.03706
20.411	0.03689
20.412	0.03673
20.413	0.03657
20.414	0.03642
20.415	0.03626
20.416	0.03611
20.417	0.03596
20.418	0.03581
20.419	0.03566
20.420	0.03552
20.421	0.03538
20.422	0.03524
20.423	0.03511
20.424	0.03497
20.425	0.03484
20.426	0.03472
20.427	0.03460
20.428	0.03448
20.429	0.03436
20.430	0.03425
20.431	0.03414
20.432	0.03403
20.433	0.03393
20.434	0.03383
20.435	0.03373
20.436	0.03364
20.437	0.03356
20.438	0.03347
20.439	0.03339
20.440	0.03332
20.441	0.03325
20.442	0.03318
20.443	0.03312
20.444	0.03307
20.445	0.03301
20.446	0.03297
20.447	0.03292
20.448	0.03289
20.449	0.03285
20.450	0.03283
20.451	0.03281
20.452	0.03279
20.453	0.03277
20.454	0.03276
20.455	0.03276
20.456	0.03276
20.457	0.03276
20.458	0.03277
20.459	0.03278
20.460	0.03280
20.461	0.03282
20.462	0.03284
20.463	0.03287
20.464	0.03290
20.465	0.03294
20.466	0.03298
20.467	0.03302
20.468	0.03307
20.469	0.03312
20.470	0.03318
20.471	0.03324
20.472	0.03330
20.473	0.03336
20.474	0.03344
20.475	0.03351
20.476	0.03359
20.477	0.03367
20.478	0.03375
20.479	0.03384
20.480	0.03393
20.481	0.03403
20.482	0.03412
20.483	0.03423
20.484	0.03433
20.485	0.03444
20.486	0.03455
20.487	0.03467
20.488	0.03478
20.489	0.03491
20.490	0.03503
20.491	0.03516
20.492	0.03529
20.493	0.03542
20.494	0.03556
20.495	0.03571
20.496	0.03586
20.497	0.03602
20.498	0.03618
20.499	0.03635
20.500	0.03652
20.501	0.03669
20.502	0.03687
20.503	0.03705
20.504	0.03724
20.505	0.03743
20.506	0.03763
20.507	0.03782
20.508	0.03802
20.509	0.03823
20.510	0.03844
20.511	0.03865
20.512	0.03886
20.513	0.03907
20.514	0.03929
20.515	0.03951
20.516	0.03973
20.517	0.03996
20.518	0.04018
20.519	0.04041
20.520	0.04064
20.521	0.04087
20.522	0.04110
20.523	0.04133
20.524	0.04156
20.525	0.04180
20.526	0.04203
20.527	0.04226
20.528	0.04250
20.529	0.04273
20.530	0.04297
20.531	0.04320
20.532	0.04343
20.533	0.04366
20.534	0.04390
20.535	0.04413
20.536	0.04437
20.537	0.04461
20.538	0.04486
20.539	0.04511
20.540	0.04536
20.541	0.04562
20.542	0.04587
20.543	0.04614
20.544	0.04640
20.545	0.04667
20.546	0.04693
20.547	0.04720
20.548	0.04747
20.549	0.04775
20.550	0.04802
20.551	0.04829
20.552	0.04857
20.553	0.04884
20.554	0.04912
20.555	0.04939
20.556	0.04967
20.557	0.04994
20.558	0.05022
20.559	0.05049
20.560	0.05076
20.561	0.05103
20.562	0.05130
20.563	0.05156
20.564	0.05183
20.565	0.05209
20.566	0.05235
20.567	0.05261
20.568	0.05286
20.569	0.05311
20.570	0.05336
20.571	0.05360
20.572	0.05384
20.573	0.05408
20.574	0.05431
20.575	0.05454
20.576	0.05476
20.577	0.05498
20.578	0.05520
20.579	0.05542
20.580	0.05564
20.581	0.05585
20.582	0.05607
20.583	0.05629
20.584	0.05651
20.585	0.05672
20.586	0.05693
20.587	0.05715
20.588	0.05736
20.589	0.05757
20.590	0.05778
20.591	0.05798
20.592	0.05819
20.593	0.05839
20.594	0.05859
20.595	0.05879
20.596	0.05898
20.597	0.05918
20.598	0.05936
20.599	0.05955
20.600	0.05974
20.601	0.05992
20.602	0.06009
20.603	0.06027
20.604	0.06044
20.605	0.06061
20.606	0.06077
20.607	0.06093
20.608	0.06108
20.609	0.06124
20.610	0.06138
20.611	0.06152
20.612	0.06166
20.613	0.06180
20.614	0.06192
20.615	0.06205
20.616	0.06216
20.617	0.06228
20.618	0.06238
20.619	0.06249
20.620	0.06258
20.621	0.06268
20.622	0.06277
20.623	0.06285
20.624	0.06294
20.625	0.06301
20.626	0.06309
20.627	0.06316
20.628	0.06323
20.629	0.06329
20.630	0.06335
20.631	0.06340
20.632	0.06346
20.633	0.06350
20.634	0.06355
20.635	0.06359
20.636	0.06363
20.637	0.06366
20.638	0.06369
20.639	0.06372
20.640	0.06374
20.641	0.06376
20.642	0.06378
20.643	0.06379
20.644	0.06380
20.645	0.06380
20.646	0.06380
20.647	0.06380
20.648	0.06380
20.649	0.06379
20.650	0.06378
20.651	0.06376
20.652	0.06374
20.653	0.06372
20.654	0.06370
20.655	0.06367
20.656	0.06363
20.657	0.06360
20.658	0.06356
20.659	0.06352
20.660	0.06348
20.661	0.06343
20.662	0.06338
20.663	0.06332
20.664	0.06325
20.665	0.06319
20.666	0.06311
20.667	0.06303
20.668	0.06295
20.669	0.06286
20.670	0.06277
20.671	0.06268
20.672	0.06258
20.673	0.06247
20.674	0.06236
20.675	0.06225
20.676	0.06214
20.677	0.06202
20.678	0.06190
20.679	0.06177
20.680	0.06164
20.681	0.06151
20.682	0.06138
20.683	0.06125
20.684	0.06111
20.685	0.06097
20.686	0.06083
20.687	0.06069
20.688	0.06054
20.689	0.06040
20.690	0.06025
20.691	0.06010
20.692	0.05995
20.693	0.05981
20.694	0.05966
20.695	0.05951
20.696	0.05936
20.697	0.05920
20.698	0.05905
20.699	0.05890
20.700	0.05876
20.701	0.05861
20.702	0.05846
20.703	0.05831
20.704	0.05816
20.705	0.05802
20.706	0.05786
20.707	0.05771
20.708	0.05755
20.709	0.05739
20.710	0.05722
20.711	0.05705
20.712	0.05688
20.713	0.05671
20.714	0.05653
20.715	0.05635
20.716	0.05617
20.717	0.05599
20.718	0.05581
20.719	0.05562
20.720	0.05544
20.721	0.05525
20.722	0.05507
20.723	0.05488
20.724	0.05470
20.725	0.05451
20.726	0.05433
20.727	0.05414
20.728	0.05396
20.729	0.05377
20.730	0.05359
20.731	0.05341
20.732	0.05323
20.733	0.05306
20.734	0.05288
20.735	0.05271
20.736	0.05254
20.737	0.05237
20.738	0.05221
20.739	0.05205
20.740	0.05189
20.741	0.05174
20.742	0.05159
20.743	0.05145
20.744	0.05131
20.745	0.05117
20.746	0.05104
20.747	0.05091
20.748	0.05079
20.749	0.05066
20.750	0.05054
20.751	0.05042
20.752	0.05029
20.753	0.05017
20.754	0.05005
20.755	0.04993
20.756	0.04981
20.757	0.04969
20.758	0.04957
20.759	0.04945
20.760	0.04934
20.761	0.04923
20.762	0.04912
20.763	0.04901
20.764	0.04891
20.765	0.04880
20.766	0.04870
20.767	0.04860
20.768	0.04851
20.769	0.04842
20.770	0.04833
20.771	0.04824
20.772	0.04816
20.773	0.04808
20.774	0.04801
20.775	0.04794
20.776	0.04787
20.777	0.04781
20.778	0.04776
20.779	0.04770
20.780	0.04765
20.781	0.04761
20.782	0.04757
20.783	0.04754
20.784	0.04751
20.785	0.04749
20.786	0.04747
20.787	0.04746
20.788	0.04746
20.789	0.04746
20.790	0.04747
20.791	0.04748
20.792	0.04750
20.793	0.04752
20.794	0.04755
20.795	0.04758
20.796	0.04762
20.797	0.04766
20.798	0.04771
20.799	0.04776
20.800	0.04781
20.801	0.04787
20.802	0.04793
20.803	0.04800
20.804	0.04807
20.805	0.04815
20.806	0.04823
20.807	0.04831
20.808	0.04840
20.809	0.04849
20.810	0.04859
20.811	0.04869
20.812	0.04879
20.813	0.04890
20.814	0.04901
20.815	0.04913
20.816	0.04925
20.817	0.04937
20.818	0.04950
20.819	0.04963
20.820	0.04976
20.821	0.04990
20.822	0.05004
20.823	0.05019
20.824	0.05033
20.825	0.05049
20.826	0.05064
20.827	0.05080
20.828	0.05096
20.829	0.05113
20.830	0.05130
20.831	0.05147
20.832	0.05164
20.833	0.05182
20.834	0.05200
20.835	0.05219
20.836	0.05239
20.837	0.05259
20.838	0.05280
20.839	0.05301
20.840	0.05323
20.841	0.05346
20.842	0.05369
20.843	0.05392
20.844	0.05416
20.845	0.05441
20.846	0.05466
20.847	0.05491
20.848	0.05517
20.849	0.05543
20.850	0.05570
20.851	0.05596
20.852	0.05623
20.853	0.05651
20.854	0.05678
20.855	0.05706
20.856	0.05734
20.857	0.05762
20.858	0.05790
20.859	0.05818
20.860	0.05847
20.861	0.05875
20.862	0.05904
20.863	0.05932
20.864	0.05961
20.865	0.05989
20.866	0.06017
20.867	0.06046
20.868	0.06074
20.869	0.06102
20.870	0.06130
20.871	0.06157
20.872	0.06185
20.873	0.06212
20.874	0.06239
20.875	0.06265
20.876	0.06292
20.877	0.06318
20.878	0.06344
20.879	0.06371
20.880	0.06397
20.881	0.06425
20.882	0.06452
20.883	0.06480
20.884	0.06508
20.885	0.06537
20.886	0.06565
20.887	0.06594
20.888	0.06623
20.889	0.06651
20.890	0.06680
20.891	0.06709
20.892	0.06738
20.893	0.06767
20.894	0.06796
20.895	0.06825
20.896	0.06854
20.897	0.06883
20.898	0.06911
20.899	0.06939
20.900	0.06967
20.901	0.06995
20.902	0.07023
20.903	0.07050
20.904	0.07077
20.905	0.07103
20.906	0.07129
20.907	0.07155
20.908	0.07180
20.909	0.07205
20.910	0.07229
20.911	0.07252
20.912	0.07275
20.913	0.07298
20.914	0.07320
20.915	0.07341
20.916	0.07361
20.917	0.07381
20.918	0.07400
20.919	0.07418
20.920	0.07435
20.921	0.07452
20.922	0.07468
20.923	0.07484
20.924	0.07500
20.925	0.07515
20.926	0.07531
20.927	0.07546
20.928	0.07560
20.929	0.07575
20.930	0.07589
20.931	0.07602
20.932	0.07616
20.933	0.07629
20.934	0.07641
20.935	0.07654
20.936	0.07665
20.937	0.07677
20.938	0.07688
20.939	0.07698
20.940	0.07708
20.941	0.07717
20.942	0.07726
20.943	0.07734
20.944	0.07742
20.945	0.07749
20.946	0.07756
20.947	0.07762
20.948	0.07767
20.949	0.07772
20.950	0.07776
20.951	0.07780
20.952	0.07782
20.953	0.07784
20.954	0.07786
20.955	0.07786
20.956	0.07786
20.957	0.07785
20.958	0.07784
20.959	0.07781
20.960	0.07778
20.961	0.07774
20.962	0.07769
20.963	0.07763
20.964	0.07756
20.965	0.07748
20.966	0.07740
20.967	0.07731
20.968	0.07721
20.969	0.07710
20.970	0.07698
20.971	0.07686
20.972	0.07673
20.973	0.07659
20.974	0.07644
20.975	0.07629
20.976	0.07613
20.977	0.07596
20.978	0.07579
20.979	0.07561
20.980	0.07542
20.981	0.07523
20.982	0.07503
20.983	0.07482
20.984	0.07461
20.985	0.07439
20.986	0.07416
20.987	0.07393
20.988	0.07370
20.989	0.07346
20.990	0.07321
20.991	0.07296
20.992	0.07270
20.993	0.07244
20.994	0.07217
20.995	0.07190
20.996	0.07162
20.997	0.07134
20.998	0.07106
20.999	0.07077
21.000	0.07047
21.001	0.07018
21.002	0.06987
21.003	0.06957
21.004	0.06926
21.005	0.06895
21.006	0.06863
21.007	0.06831
21.008	0.06799
21.009	0.06766
21.010	0.06732
21.011	0.06697
21.012	0.06662
21.013	0.06626
21.014	0.06588
21.015	0.06550
21.016	0.06511
21.017	0.06472
21.018	0.06432
21.019	0.06391
21.020	0.06349
21.021	0.06307
21.022	0.06265
21.023	0.06222
21.024	0.06178
21.025	0.06134
21.026	0.06089
21.027	0.06045
21.028	0.05999
21.029	0.05954
21.030	0.05908
21.031	0.05862
21.032	0.05816
21.033	0.05769
21.034	0.05723
21.035	0.05676
21.036	0.05629
21.037	0.05583
21.038	0.05536
21.039	0.05489
21.040	0.05443
21.041	0.05396
21.042	0.05350
21.043	0.05303
21.044	0.05257
21.045	0.05211
21.046	0.05166
21.047	0.05121
21.048	0.05076
21.049	0.05031
21.050	0.04987
21.051	0.04943
21.052	0.04900
21.053	0.04858
21.054	0.04815
21.055	0.04771
21.056	0.04727
21.057	0.04683
21.058	0.04638
21.059	0.04593
21.060	0.04548
21.061	0.04503
21.062	0.04457
21.063	0.04411
21.064	0.04365
21.065	0.04319
21.066	0.04273
21.067	0.04227
21.068	0.04181
21.069	0.04135
21.070	0.04089
21.071	0.04043
21.072	0.03998
21.073	0.03952
21.074	0.03907
21.075	0.03862
21.076	0.03817
21.077	0.03773
21.078	0.03729
21.079	0.03685
21.080	0.03642
21.081	0.03600
21.082	0.03557
21.083	0.03516
21.084	0.03475
21.085	0.03434
21.086	0.03395
21.087	0.03356
21.088	0.03317
21.089	0.03280
21.090	0.03243
21.091	0.03207
21.092	0.03172
21.093	0.03137
21.094	0.03104
21.095	0.03072
21.096	0.03041
21.097	0.03010
21.098	0.02981
21.099	0.02951
21.100	0.02923
21.101	0.02894
21.102	0.02866
21.103	0.02838
21.104	0.02811
21.105	0.02784
21.106	0.02758
21.107	0.02732
21.108	0.02707
21.109	0.02682
21.110	0.02657
21.111	0.02634
21.112	0.02610
21.113	0.02587
21.114	0.02565
21.115	0.02544
21.116	0.02522
21.117	0.02502
21.118	0.02482
21.119	0.02463
21.120	0.02444
21.121	0.02427
21.122	0.02409
21.123	0.02393
21.124	0.02377
21.125	0.02362
21.126	0.02348
21.127	0.02334
21.128	0.02321
21.129	0.02309
21.130	0.02298
21.131	0.02287
21.132	0.02278
21.133	0.02269
21.134	0.02261
21.135	0.02254
21.136	0.02247
21.137	0.02242
21.138	0.02238
21.139	0.02234
21.140	0.02231
21.141	0.02230
21.142	0.02229
21.143	0.02229
21.144	0.02231
21.145	0.02233
21.146	0.02236
21.147	0.02240
21.148	0.02245
21.149	0.02251
21.150	0.02258
21.151	0.02266
21.152	0.02274
21.153	0.02283
21.154	0.02294
21.155	0.02304
21.156	0.02316
21.157	0.02329
21.158	0.02342
21.159	0.02356
21.160	0.02371
21.161	0.02386
21.162	0.02402
21.163	0.02419
21.164	0.02436
21.165	0.02454
21.166	0.02473
21.167	0.02492
21.168	0.02511
21.169	0.02532
21.170	0.02553
21.171	0.02574
21.172	0.02596
21.173	0.02618
21.174	0.02641
21.175	0.02664
21.176	0.02688
21.177	0.02712
21.178	0.02737
21.179	0.02762
21.180	0.02787
21.181	0.02813
21.182	0.02839
21.183	0.02866
21.184	0.02892
21.185	0.02919
21.186	0.02947
21.187	0.02974
21.188	0.03003
21.189	0.03032
21.190	0.03063
21.191	0.03094
21.192	0.03126
21.193	0.03159
21.194	0.03192
21.195	0.03227
21.196	0.03262
21.197	0.03297
21.198	0.03334
21.199	0.03370
21.200	0.03408
21.201	0.03446
21.202	0.03484
21.203	0.03523
21.204	0.03563
21.205	0.03603
21.206	0.03643
21.207	0.03684
21.208	0.03725
21.209	0.03766
21.210	0.03807
21.211	0.03849
21.212	0.03891
21.213	0.03933
21.214	0.03975
21.215	0.04018
21.216	0.04060
21.217	0.04102
21.218	0.04145
21.219	0.04187
21.220	0.04230
21.221	0.04272
21.222	0.04314
21.223	0.04357
21.224	0.04399
21.225	0.04440
21.226	0.04482
21.227	0.04523
21.228	0.04564
21.229	0.04605
21.230	0.04645
21.231	0.04685
21.232	0.04725
21.233	0.04764
21.234	0.04805
21.235	0.04845
21.236	0.04886
21.237	0.04927
21.238	0.04968
21.239	0.05010
21.240	0.05051
21.241	0.05093
21.242	0.05135
21.243	0.05177
21.244	0.05220
21.245	0.05262
21.246	0.05304
21.247	0.05347
21.248	0.05389
21.249	0.05432
21.250	0.05474
21.251	0.05517
21.252	0.05559
21.253	0.05601
21.254	0.05643
21.255	0.05685
21.256	0.05727
21.257	0.05769
21.258	0.05811
21.259	0.05852
21.260	0.05893
21.261	0.05934
21.262	0.05974
21.263	0.06015
21.264	0.06055
21.265	0.06094
21.266	0.06134
21.267	0.06173
21.268	0.06211
21.269	0.06249
21.270	0.06287
21.271	0.06324
21.272	0.06361
21.273	0.06397
21.274	0.06433
21.275	0.06468
21.276	0.06503
21.277	0.06537
21.278	0.06571
21.279	0.06604
21.280	0.06637
21.281	0.06671
21.282	0.06703
21.283	0.06736
21.284	0.06768
21.285	0.06800
21.286	0.06832
21.287	0.06863
21.288	0.06895
21.289	0.06926
21.290	0.06956
21.291	0.06987
21.292	0.07017
21.293	0.07047
21.294	0.07076
21.295	0.07106
21.296	0.07135
21.297	0.07164
21.298	0.07192
21.299	0.07220
21.300	0.07248
21.301	0.07276
21.302	0.07303
21.303	0.07330
21.304	0.07356
21.305	0.07383
21.306	0.07409
21.307	0.07434
21.308	0.07460
21.309	0.07485
21.310	0.07510
21.311	0.07534
21.312	0.07558
21.313	0.07582
21.314	0.07605
21.315	0.07628
21.316	0.07651
21.317	0.07674
21.318	0.07696
21.319	0.07717
21.320	0.07739
21.321	0.07760
21.322	0.07780
21.323	0.07801
21.324	0.07820
21.325	0.07840
21.326	0.07859
21.327	0.07878
21.328	0.07896
21.329	0.07914
21.330	0.07931
21.331	0.07948
21.332	0.07965
21.333	0.07981
21.334	0.07997
21.335	0.08013
21.336	0.08028
21.337	0.08043
21.338	0.08058
21.339	0.08072
21.340	0.08086
21.341	0.08100
21.342	0.08114
21.343	0.08127
21.344	0.08140
21.345	0.08153
21.346	0.08165
21.347	0.08177
21.348	0.08189
21.349	0.08201
21.350	0.08213
21.351	0.08224
21.352	0.08235
21.353	0.08246
21.354	0.08257
21.355	0.08267
21.356	0.08278
21.357	0.08288
21.358	0.08298
21.359	0.08308
21.360	0.08318
21.361	0.08327
21.362	0.08337
21.363	0.08346
21.364	0.08356
21.365	0.08365
21.366	0.08374
21.367	0.08383
21.368	0.08392
21.369	0.08400
21.370	0.08409
21.371	0.08417
21.372	0.08425
21.373	0.08432
21.374	0.08439
21.375	0.08446
21.376	0.08453
21.377	0.08460
21.378	0.08466
21.379	0.08472
21.380	0.08478
21.381	0.08483
21.382	0.08489
21.383	0.08494
21.384	0.08499
21.385	0.08504
21.386	0.08508
21.387	0.08513
21.388	0.08517
21.389	0.08521
21.390	0.08525
21.391	0.08529
21.392	0.08533
21.393	0.08537
21.394	0.08540
21.395	0.08544
21.396	0.08547
21.397	0.08550
21.398	0.08553
21.399	0.08557
21.400	0.08560
21.401	0.08563
21.402	0.08566
21.403	0.08568
21.404	0.08571
21.405	0.08574
21.406	0.08577
21.407	0.08580
21.408	0.08582
21.409	0.08585
21.410	0.08588
21.411	0.08591
21.412	0.08594
21.413	0.08597
21.414	0.08599
21.415	0.08602
21.416	0.08605
21.417	0.08607
21.418	0.08610
21.419	0.08612
21.420	0.08614
21.421	0.08616
21.422	0.08618
21.423	0.08620
21.424	0.08622
21.425	0.08623
21.426	0.08625
21.427	0.08627
21.428	0.08628
21.429	0.08629
21.430	0.08631
21.431	0.08632
21.432	0.08633
21.433	0.08634
21.434	0.08635
21.435	0.08636
21.436	0.08637
21.437	0.08638
21.438	0.08639
21.439	0.08640
21.440	0.08640
21.441	0.08641
21.442	0.08642
21.443	0.08643
21.444	0.08643
21.445	0.08644
21.446	0.08645
21.447	0.08645
21.448	0.08646
21.449	0.08647
21.450	0.08647
21.451	0.08648
21.452	0.08649
21.453	0.08650
21.454	0.08650
21.455	0.08651
21.456	0.08652
21.457	0.08653
21.458	0.08653
21.459	0.08654
21.460	0.08655
21.461	0.08656
21.462	0.08657
21.463	0.08658
21.464	0.08659
21.465	0.08660
21.466	0.08661
21.467	0.08662
21.468	0.08663
21.469	0.08664
21.470	0.08665
21.471	0.08665
21.472	0.08666
21.473	0.08667
21.474	0.08668
21.475	0.08669
21.476	0.08670
21.477	0.08671
21.478	0.08671
21.479	0.08672
21.480	0.08673
21.481	0.08674
21.482	0.08675
21.483	0.08675
21.484	0.08676
21.485	0.08677
21.486	0.08677
21.487	0.08678
21.488	0.08678
21.489	0.08679
21.490	0.08680
21.491	0.08680
21.492	0.08680
21.493	0.08681
21.494	0.08681
21.495	0.08682
21.496	0.08682
21.497	0.08682
21.498	0.08683
21.499	0.08683
21.500	0.08683
21.501	0.08683
21.502	0.08683
21.503	0.08683
21.504	0.08683
21.505	0.08683
21.506	0.08683
21.507	0.08683
21.508	0.08683
21.509	0.08683
21.510	0.08683
21.511	0.08683
21.512	0.08683
21.513	0.08683
21.514	0.08682
21.515	0.08682
21.516	0.08682
21.517	0.08682
21.518	0.08682
21.519	0.08682
21.520	0.08681
21.521	0.08681
21.522	0.08681
21.523	0.08680
21.524	0.08680
21.525	0.08680
21.526	0.08679
21.527	0.08679
21.528	0.08678
21.529	0.08678
21.530	0.08677
21.531	0.08676
21.532	0.08676
21.533	0.08675
21.534	0.08674
21.535	0.08673
21.536	0.08672
21.537	0.08671
21.538	0.08670
21.539	0.08669
21.540	0.08668
21.541	0.08666
21.542	0.08665
21.543	0.08664
21.544	0.08662
21.545	0.08660
21.546	0.08659
21.547	0.08657
21.548	0.08655
21.549	0.08653
21.550	0.08651
21.551	0.08649
21.552	0.08647
21.553	0.08645
21.554	0.08642
21.555	0.08640
21.556	0.08637
21.557	0.08635
21.558	0.08632
21.559	0.08629
21.560	0.08626
21.561	0.08624
21.562	0.08621
21.563	0.08618
21.564	0.08615
21.565	0.08611
21.566	0.08608
21.567	0.08605
21.568	0.08602
21.569	0.08598
21.570	0.08595
21.571	0.08591
21.572	0.08588
21.573	0.08584
21.574	0.08580
21.575	0.08577
21.576	0.08573
21.577	0.08569
21.578	0.08565
21.579	0.08561
21.580	0.08557
21.581	0.08553
21.582	0.08549
21.583	0.08545
21.584	0.08541
21.585	0.08536
21.586	0.08532
21.587	0.08528
21.588	0.08523
21.589	0.08519
21.590	0.08514
21.591	0.08510
21.592	0.08505
21.593	0.08501
21.594	0.08496
21.595	0.08491
21.596	0.08487
21.597	0.08482
21.598	0.08477
21.599	0.08472
21.600	0.08467
21.601	0.08462
21.602	0.08457
21.603	0.08452
21.604	0.08447
21.605	0.08442
21.606	0.08436
21.607	0.08431
21.608	0.08425
21.609	0.08420
21.610	0.08414
21.611	0.08408
21.612	0.08403
21.613	0.08397
21.614	0.08391
21.615	0.08385
21.616	0.08379
21.617	0.08373
21.618	0.08367
21.619	0.08361
21.620	0.08355
21.621	0.08349
21.622	0.08343
21.623	0.08337
21.624	0.08331
21.625	0.08324
21.626	0.08318
21.627	0.08312
21.628	0.08305
21.629	0.08299
21.630	0.08293
21.631	0.08286
21.632	0.08280
21.633	0.08274
21.634	0.08267
21.635	0.08261
21.636	0.08254
21.637	0.08248
21.638	0.08242
21.639	0.08235
21.640	0.08229
21.641	0.08222
21.642	0.08216
21.643	0.08210
21.644	0.08203
21.645	0.08197
21.646	0.08191
21.647	0.08184
21.648	0.08178
21.649	0.08172
21.650	0.08165
21.651	0.08159
21.652	0.08153
21.653	0.08147
21.654	0.08140
21.655	0.08134
21.656	0.08128
21.657	0.08122
21.658	0.08115
21.659	0.08109
21.660	0.08103
21.661	0.08097
21.662	0.08090
21.663	0.08084
21.664	0.08077
21.665	0.08071
21.666	0.08065
21.667	0.08058
21.668	0.08052
21.669	0.08045
21.670	0.08039
21.671	0.08032
21.672	0.08026
21.673	0.08019
21.674	0.08012
21.675	0.08005
21.676	0.07999
21.677	0.07992
21.678	0.07985
21.679	0.07978
21.680	0.07971
21.681	0.07964
21.682	0.07957
21.683	0.07950
21.684	0.07942
21.685	0.07935
21.686	0.07928
21.687	0.07920
21.688	0.07913
21.689	0.07905
21.690	0.07898
21.691	0.07890
21.692	0.07882
21.693	0.07874
21.694	0.07866
21.695	0.07859
21.696	0.07851
21.697	0.07843
21.698	0.07835
21.699	0.07828
21.700	0.07820
21.701	0.07813
21.702	0.07805
21.703	0.07797
21.704	0.07790
21.705	0.07782
21.706	0.07774
21.707	0.07766
21.708	0.07759
21.709	0.07751
21.710	0.07743
21.711	0.07735
21.712	0.07727
21.713	0.07719
21.714	0.07710
21.715	0.07702
21.716	0.07694
21.717	0.07685
21.718	0.07676
21.719	0.07668
21.720	0.07659
21.721	0.07650
21.722	0.07641
21.723	0.07631
21.724	0.07622
21.725	0.07612
21.726	0.07603
21.727	0.07593
21.728	0.07582
21.729	0.07572
21.730	0.07562
21.731	0.07551
21.732	0.07540
21.733	0.07529
21.734	0.07517
21.735	0.07506
21.736	0.07494
21.737	0.07482
21.738	0.07470
21.739	0.07457
21.740	0.07444
21.741	0.07431
21.742	0.07418
21.743	0.07405
21.744	0.07392
21.745	0.07378
21.746	0.07364
21.747	0.07350
21.748	0.07336
21.749	0.07322
21.750	0.07308
21.751	0.07294
21.752	0.07279
21.753	0.07264
21.754	0.07249
21.755	0.07234
21.756	0.07219
21.757	0.07204
21.758	0.07188
21.759	0.07172
21.760	0.07156
21.761	0.07140
21.762	0.07124
21.763	0.07108
21.764	0.07091
21.765	0.07075
21.766	0.07058
21.767	0.07041
21.768	0.07024
21.769	0.07007
21.770	0.06989
21.771	0.06972
21.772	0.06954
21.773	0.06936
21.774	0.06918
21.775	0.06900
21.776	0.06881
21.777	0.06863
21.778	0.06844
21.779	0.06825
21.780	0.06806
21.781	0.06787
21.782	0.06767
21.783	0.06748
21.784	0.06728
21.785	0.06708
21.786	0.06688
21.787	0.06668
21.788	0.06647
21.789	0.06626
21.790	0.06605
21.791	0.06584
21.792	0.06562
21.793	0.06540
21.794	0.06517
21.795	0.06495
21.796	0.06472
21.797	0.06449
21.798	0.06425
21.799	0.06402
21.800	0.06378
21.801	0.06354
21.802	0.06330
21.803	0.06306
21.804	0.06282
21.805	0.06257
21.806	0.06232
21.807	0.06208
21.808	0.06183
21.809	0.06158
21.810	0.06133
21.811	0.06107
21.812	0.06082
21.813	0.06057
21.814	0.06032
21.815	0.06006
21.816	0.05981
21.817	0.05956
21.818	0.05931
21.819	0.05905
21.820	0.05880
21.821	0.05855
21.822	0.05830
21.823	0.05805
21.824	0.05780
21.825	0.05755
21.826	0.05730
21.827	0.05706
21.828	0.05681
21.829	0.05657
21.830	0.05633
21.831	0.05609
21.832	0.05585
21.833	0.05561
21.834	0.05538
21.835	0.05514
21.836	0.05490
21.837	0.05467
21.838	0.05443
21.839	0.05419
21.840	0.05395
21.841	0.05371
21.842	0.05346
21.843	0.05322
21.844	0.05298
21.845	0.05273
21.846	0.05249
21.847	0.05224
21.848	0.05199
21.849	0.05175
21.850	0.05150
21.851	0.05126
21.852	0.05102
21.853	0.05077
21.854	0.05053
21.855	0.05029
21.856	0.05004
21.857	0.04980
21.858	0.04956
21.859	0.04933
21.860	0.04909
21.861	0.04885
21.862	0.04862
21.863	0.04839
21.864	0.04816
21.865	0.04793
21.866	0.04770
21.867	0.04748
21.868	0.04726
21.869	0.04704
21.870	0.04683
21.871	0.04661
21.872	0.04640
21.873	0.04619
21.874	0.04599
21.875	0.04579
21.876	0.04559
21.877	0.04540
21.878	0.04521
21.879	0.04502
21.880	0.04484
21.881	0.04466
21.882	0.04448
21.883	0.04431
21.884	0.04414
21.885	0.04398
21.886	0.04381
21.887	0.04365
21.888	0.04348
21.889	0.04333
21.890	0.04317
21.891	0.04301
21.892	0.04286
21.893	0.04271
21.894	0.04256
21.895	0.04242
21.896	0.04227
21.897	0.04213
21.898	0.04199
21.899	0.04185
21.900	0.04172
21.901	0.04158
21.902	0.04145
21.903	0.04133
21.904	0.04120
21.905	0.04108
