#Lambda	Flux
29.420	-0.12087
29.421	-0.12120
29.422	-0.12154
29.423	-0.12187
29.424	-0.12220
29.425	-0.12253
29.426	-0.12285
29.427	-0.12318
29.428	-0.12350
29.429	-0.12382
29.430	-0.12414
29.431	-0.12446
29.432	-0.12478
29.433	-0.12509
29.434	-0.12540
29.435	-0.12571
29.436	-0.12601
29.437	-0.12631
29.438	-0.12662
29.439	-0.12691
29.440	-0.12721
29.441	-0.12750
29.442	-0.12779
29.443	-0.12807
29.444	-0.12836
29.445	-0.12863
29.446	-0.12891
29.447	-0.12918
29.448	-0.12945
29.449	-0.12972
29.450	-0.12998
29.451	-0.13024
29.452	-0.13049
29.453	-0.13075
29.454	-0.13099
29.455	-0.13124
29.456	-0.13148
29.457	-0.13171
29.458	-0.13194
29.459	-0.13217
29.460	-0.13239
29.461	-0.13261
29.462	-0.13282
29.463	-0.13303
29.464	-0.13323
29.465	-0.13343
29.466	-0.13363
29.467	-0.13382
29.468	-0.13400
29.469	-0.13418
29.470	-0.13436
29.471	-0.13453
29.472	-0.13469
29.473	-0.13485
29.474	-0.13500
29.475	-0.13515
29.476	-0.13529
29.477	-0.13543
29.478	-0.13556
29.479	-0.13569
29.480	-0.13581
29.481	-0.13592
29.482	-0.13603
29.483	-0.13613
29.484	-0.13623
29.485	-0.13632
29.486	-0.13640
29.487	-0.13648
29.488	-0.13655
29.489	-0.13661
29.490	-0.13667
29.491	-0.13672
29.492	-0.13676
29.493	-0.13680
29.494	-0.13683
29.495	-0.13685
29.496	-0.13687
29.497	-0.13688
29.498	-0.13688
29.499	-0.13687
29.500	-0.13686
29.501	-0.13684
29.502	-0.13682
29.503	-0.13679
29.504	-0.13676
29.505	-0.13672
29.506	-0.13667
29.507	-0.13662
29.508	-0.13656
29.509	-0.13650
29.510	-0.13643
29.511	-0.13635
29.512	-0.13627
29.513	-0.13619
29.514	-0.13610
29.515	-0.13600
29.516	-0.13590
29.517	-0.13579
29.518	-0.13568
29.519	-0.13556
29.520	-0.13543
29.521	-0.13531
29.522	-0.13517
29.523	-0.13503
29.524	-0.13489
29.525	-0.13474
29.526	-0.13458
29.527	-0.13442
29.528	-0.13426
29.529	-0.13409
29.530	-0.13391
29.531	-0.13373
29.532	-0.13355
29.533	-0.13336
29.534	-0.13316
29.535	-0.13296
29.536	-0.13276
29.537	-0.13255
29.538	-0.13233
29.539	-0.13211
29.540	-0.13189
29.541	-0.13166
29.542	-0.13143
29.543	-0.13119
29.544	-0.13095
29.545	-0.13070
29.546	-0.13045
29.547	-0.13019
29.548	-0.12993
29.549	-0.12967
29.550	-0.12940
29.551	-0.12912
29.552	-0.12884
29.553	-0.12856
29.554	-0.12827
29.555	-0.12798
29.556	-0.12769
29.557	-0.12739
29.558	-0.12708
29.559	-0.12678
29.560	-0.12646
29.561	-0.12615
29.562	-0.12583
29.563	-0.12550
29.564	-0.12517
29.565	-0.12484
29.566	-0.12450
29.567	-0.12416
29.568	-0.12382
29.569	-0.12347
29.570	-0.12312
29.571	-0.12276
29.572	-0.12240
29.573	-0.12204
29.574	-0.12167
29.575	-0.12130
29.576	-0.12092
29.577	-0.12055
29.578	-0.12016
29.579	-0.11978
29.580	-0.11939
29.581	-0.11900
29.582	-0.11860
29.583	-0.11820
29.584	-0.11780
29.585	-0.11739
29.586	-0.11698
29.587	-0.11656
29.588	-0.11614
29.589	-0.11571
29.590	-0.11527
29.591	-0.11483
29.592	-0.11438
29.593	-0.11392
29.594	-0.11346
29.595	-0.11299
29.596	-0.11251
29.597	-0.11202
29.598	-0.11154
29.599	-0.11104
29.600	-0.11054
29.601	-0.11003
29.602	-0.10952
29.603	-0.10900
29.604	-0.10848
29.605	-0.10795
29.606	-0.10741
29.607	-0.10687
29.608	-0.10633
29.609	-0.10578
29.610	-0.10523
29.611	-0.10467
29.612	-0.10410
29.613	-0.10353
29.614	-0.10296
29.615	-0.10239
29.616	-0.10180
29.617	-0.10122
29.618	-0.10063
29.619	-0.10004
29.620	-0.09944
29.621	-0.09884
29.622	-0.09824
29.623	-0.09763
29.624	-0.09702
29.625	-0.09641
29.626	-0.09579
29.627	-0.09517
29.628	-0.09455
29.629	-0.09392
29.630	-0.09329
29.631	-0.09266
29.632	-0.09203
29.633	-0.09140
29.634	-0.09076
29.635	-0.09012
29.636	-0.08948
29.637	-0.08883
29.638	-0.08819
29.639	-0.08754
29.640	-0.08689
29.641	-0.08624
29.642	-0.08559
29.643	-0.08494
29.644	-0.08428
29.645	-0.08363
29.646	-0.08297
29.647	-0.08232
29.648	-0.08166
29.649	-0.08100
29.650	-0.08034
29.651	-0.07968
29.652	-0.07903
29.653	-0.07837
29.654	-0.07771
29.655	-0.07705
29.656	-0.07639
29.657	-0.07573
29.658	-0.07507
29.659	-0.07441
29.660	-0.07375
29.661	-0.07310
29.662	-0.07244
29.663	-0.07178
29.664	-0.07113
29.665	-0.07048
29.666	-0.06982
29.667	-0.06917
29.668	-0.06852
29.669	-0.06787
29.670	-0.06723
29.671	-0.06658
29.672	-0.06594
29.673	-0.06530
29.674	-0.06466
29.675	-0.06402
29.676	-0.06337
29.677	-0.06272
29.678	-0.06207
29.679	-0.06142
29.680	-0.06076
29.681	-0.06010
29.682	-0.05943
29.683	-0.05877
29.684	-0.05810
29.685	-0.05742
29.686	-0.05675
29.687	-0.05607
29.688	-0.05539
29.689	-0.05471
29.690	-0.05403
29.691	-0.05334
29.692	-0.05265
29.693	-0.05196
29.694	-0.05127
29.695	-0.05057
29.696	-0.04988
29.697	-0.04918
29.698	-0.04848
29.699	-0.04778
29.700	-0.04708
29.701	-0.04638
29.702	-0.04567
29.703	-0.04497
29.704	-0.04426
29.705	-0.04356
29.706	-0.04285
29.707	-0.04214
29.708	-0.04143
29.709	-0.04072
29.710	-0.04001
29.711	-0.03930
29.712	-0.03859
29.713	-0.03788
29.714	-0.03717
29.715	-0.03645
29.716	-0.03574
29.717	-0.03503
29.718	-0.03432
29.719	-0.03361
29.720	-0.03290
29.721	-0.03219
29.722	-0.03148
29.723	-0.03077
29.724	-0.03006
29.725	-0.02935
29.726	-0.02865
29.727	-0.02794
29.728	-0.02724
29.729	-0.02653
29.730	-0.02583
29.731	-0.02513
29.732	-0.02443
29.733	-0.02373
29.734	-0.02304
29.735	-0.02234
29.736	-0.02165
29.737	-0.02096
29.738	-0.02027
29.739	-0.01958
29.740	-0.01889
29.741	-0.01821
29.742	-0.01753
29.743	-0.01685
29.744	-0.01617
29.745	-0.01550
29.746	-0.01483
29.747	-0.01416
29.748	-0.01349
29.749	-0.01283
29.750	-0.01217
29.751	-0.01151
29.752	-0.01085
29.753	-0.01020
29.754	-0.00955
29.755	-0.00891
29.756	-0.00827
29.757	-0.00763
29.758	-0.00700
29.759	-0.00636
29.760	-0.00574
29.761	-0.00511
29.762	-0.00449
29.763	-0.00388
29.764	-0.00326
29.765	-0.00265
29.766	-0.00204
29.767	-0.00144
29.768	-0.00083
29.769	-0.00023
29.770	0.00037
29.771	0.00097
29.772	0.00156
29.773	0.00215
29.774	0.00275
29.775	0.00333
29.776	0.00392
29.777	0.00451
29.778	0.00509
29.779	0.00567
29.780	0.00625
29.781	0.00683
29.782	0.00740
29.783	0.00797
29.784	0.00855
29.785	0.00912
29.786	0.00968
29.787	0.01025
29.788	0.01082
29.789	0.01138
29.790	0.01194
29.791	0.01250
29.792	0.01306
29.793	0.01362
29.794	0.01417
29.795	0.01473
29.796	0.01528
29.797	0.01583
29.798	0.01638
29.799	0.01693
29.800	0.01748
29.801	0.01803
29.802	0.01858
29.803	0.01912
29.804	0.01966
29.805	0.02021
29.806	0.02075
29.807	0.02129
29.808	0.02183
29.809	0.02237
29.810	0.02291
29.811	0.02344
29.812	0.02398
29.813	0.02452
29.814	0.02505
29.815	0.02559
29.816	0.02612
29.817	0.02665
29.818	0.02718
29.819	0.02772
29.820	0.02825
29.821	0.02878
29.822	0.02931
29.823	0.02984
29.824	0.03037
29.825	0.03090
29.826	0.03143
29.827	0.03196
29.828	0.03249
29.829	0.03302
29.830	0.03354
29.831	0.03407
29.832	0.03460
29.833	0.03513
29.834	0.03566
29.835	0.03619
29.836	0.03671
29.837	0.03724
29.838	0.03777
29.839	0.03830
29.840	0.03883
29.841	0.03936
29.842	0.03989
29.843	0.04042
29.844	0.04095
29.845	0.04148
29.846	0.04201
29.847	0.04254
29.848	0.04307
29.849	0.04361
29.850	0.04414
29.851	0.04467
29.852	0.04520
29.853	0.04573
29.854	0.04625
29.855	0.04677
29.856	0.04729
29.857	0.04780
29.858	0.04831
29.859	0.04881
29.860	0.04931
29.861	0.04981
29.862	0.05031
29.863	0.05080
29.864	0.05129
29.865	0.05178
29.866	0.05227
29.867	0.05275
29.868	0.05323
29.869	0.05371
29.870	0.05419
29.871	0.05467
29.872	0.05514
29.873	0.05562
29.874	0.05609
29.875	0.05656
29.876	0.05703
29.877	0.05750
29.878	0.05797
29.879	0.05843
29.880	0.05890
29.881	0.05936
29.882	0.05983
29.883	0.06030
29.884	0.06076
29.885	0.06123
29.886	0.06169
29.887	0.06216
29.888	0.06262
29.889	0.06309
29.890	0.06356
29.891	0.06403
29.892	0.06449
29.893	0.06496
29.894	0.06544
29.895	0.06591
29.896	0.06638
29.897	0.06686
29.898	0.06733
29.899	0.06781
29.900	0.06829
29.901	0.06877
29.902	0.06926
29.903	0.06975
29.904	0.07024
29.905	0.07073
29.906	0.07122
29.907	0.07172
29.908	0.07222
29.909	0.07272
29.910	0.07323
29.911	0.07374
29.912	0.07425
29.913	0.07477
29.914	0.07529
29.915	0.07581
29.916	0.07634
29.917	0.07687
29.918	0.07740
29.919	0.07794
29.920	0.07849
29.921	0.07904
29.922	0.07959
29.923	0.08015
29.924	0.08071
29.925	0.08128
29.926	0.08185
29.927	0.08243
29.928	0.08301
29.929	0.08360
29.930	0.08420
29.931	0.08480
29.932	0.08540
29.933	0.08601
29.934	0.08663
29.935	0.08725
29.936	0.08789
29.937	0.08852
29.938	0.08917
29.939	0.08982
29.940	0.09047
29.941	0.09113
29.942	0.09180
29.943	0.09246
29.944	0.09312
29.945	0.09379
29.946	0.09445
29.947	0.09512
29.948	0.09579
29.949	0.09646
29.950	0.09713
29.951	0.09781
29.952	0.09848
29.953	0.09916
29.954	0.09984
29.955	0.10052
29.956	0.10120
29.957	0.10188
29.958	0.10257
29.959	0.10326
29.960	0.10395
29.961	0.10464
29.962	0.10534
29.963	0.10604
29.964	0.10674
29.965	0.10744
29.966	0.10815
29.967	0.10886
29.968	0.10957
29.969	0.11029
29.970	0.11101
29.971	0.11173
29.972	0.11245
29.973	0.11318
29.974	0.11391
29.975	0.11465
29.976	0.11539
29.977	0.11613
29.978	0.11688
29.979	0.11763
29.980	0.11839
29.981	0.11914
29.982	0.11991
29.983	0.12067
29.984	0.12145
29.985	0.12222
29.986	0.12300
29.987	0.12379
29.988	0.12458
29.989	0.12537
29.990	0.12617
29.991	0.12698
29.992	0.12778
29.993	0.12860
29.994	0.12942
29.995	0.13024
29.996	0.13107
29.997	0.13191
29.998	0.13275
29.999	0.13359
30.000	0.13445
30.001	0.13530
30.002	0.13617
30.003	0.13704
30.004	0.13791
30.005	0.13879
30.006	0.13968
30.007	0.14057
30.008	0.14147
30.009	0.14238
30.010	0.14329
30.011	0.14421
30.012	0.14514
30.013	0.14607
30.014	0.14701
30.015	0.14795
30.016	0.14891
30.017	0.14987
30.018	0.15083
30.019	0.15181
30.020	0.15279
30.021	0.15378
30.022	0.15478
30.023	0.15578
30.024	0.15679
30.025	0.15781
30.026	0.15884
30.027	0.15987
30.028	0.16091
30.029	0.16196
30.030	0.16302
30.031	0.16409
30.032	0.16516
30.033	0.16624
30.034	0.16733
30.035	0.16842
30.036	0.16952
30.037	0.17063
30.038	0.17174
30.039	0.17287
30.040	0.17399
30.041	0.17513
30.042	0.17627
30.043	0.17741
30.044	0.17857
30.045	0.17973
30.046	0.18089
30.047	0.18206
30.048	0.18324
30.049	0.18443
30.050	0.18562
30.051	0.18682
30.052	0.18802
30.053	0.18923
30.054	0.19044
30.055	0.19166
30.056	0.19289
30.057	0.19412
30.058	0.19536
30.059	0.19660
30.060	0.19785
30.061	0.19911
30.062	0.20037
30.063	0.20164
30.064	0.20291
30.065	0.20419
30.066	0.20547
30.067	0.20676
30.068	0.20805
30.069	0.20935
30.070	0.21065
30.071	0.21196
30.072	0.21328
30.073	0.21460
30.074	0.21592
30.075	0.21725
30.076	0.21859
30.077	0.21993
30.078	0.22127
30.079	0.22262
30.080	0.22397
30.081	0.22533
30.082	0.22669
30.083	0.22806
30.084	0.22944
30.085	0.23081
30.086	0.23219
30.087	0.23358
30.088	0.23497
30.089	0.23637
30.090	0.23777
30.091	0.23917
30.092	0.24058
30.093	0.24199
30.094	0.24340
30.095	0.24482
30.096	0.24625
30.097	0.24768
30.098	0.24911
30.099	0.25055
30.100	0.25199
30.101	0.25343
30.102	0.25488
30.103	0.25633
30.104	0.25778
30.105	0.25924
30.106	0.26071
30.107	0.26217
30.108	0.26364
30.109	0.26511
30.110	0.26659
30.111	0.26807
30.112	0.26955
30.113	0.27104
30.114	0.27253
30.115	0.27402
30.116	0.27552
30.117	0.27702
30.118	0.27852
30.119	0.28003
30.120	0.28154
30.121	0.28305
30.122	0.28457
30.123	0.28610
30.124	0.28763
30.125	0.28918
30.126	0.29073
30.127	0.29229
30.128	0.29386
30.129	0.29544
30.130	0.29703
30.131	0.29862
30.132	0.30022
30.133	0.30182
30.134	0.30344
30.135	0.30505
30.136	0.30668
30.137	0.30831
30.138	0.30995
30.139	0.31160
30.140	0.31325
30.141	0.31491
30.142	0.31657
30.143	0.31824
30.144	0.31991
30.145	0.32159
30.146	0.32327
30.147	0.32496
30.148	0.32666
30.149	0.32835
30.150	0.33006
30.151	0.33176
30.152	0.33348
30.153	0.33519
30.154	0.33691
30.155	0.33863
30.156	0.34036
30.157	0.34209
30.158	0.34382
30.159	0.34556
30.160	0.34730
30.161	0.34904
30.162	0.35079
30.163	0.35253
30.164	0.35428
30.165	0.35603
30.166	0.35779
30.167	0.35954
30.168	0.36130
30.169	0.36306
30.170	0.36482
30.171	0.36659
30.172	0.36835
30.173	0.37011
30.174	0.37188
30.175	0.37365
30.176	0.37541
30.177	0.37718
30.178	0.37895
30.179	0.38071
30.180	0.38248
30.181	0.38425
30.182	0.38602
30.183	0.38778
30.184	0.38955
30.185	0.39131
30.186	0.39308
30.187	0.39484
30.188	0.39661
30.189	0.39837
30.190	0.40013
30.191	0.40188
30.192	0.40364
30.193	0.40539
30.194	0.40715
30.195	0.40890
30.196	0.41064
30.197	0.41239
30.198	0.41413
30.199	0.41587
30.200	0.41761
30.201	0.41934
30.202	0.42107
30.203	0.42280
30.204	0.42452
30.205	0.42624
30.206	0.42796
30.207	0.42967
30.208	0.43137
30.209	0.43308
30.210	0.43478
30.211	0.43647
30.212	0.43816
30.213	0.43986
30.214	0.44156
30.215	0.44326
30.216	0.44498
30.217	0.44669
30.218	0.44841
30.219	0.45014
30.220	0.45187
30.221	0.45360
30.222	0.45534
30.223	0.45708
30.224	0.45882
30.225	0.46057
30.226	0.46232
30.227	0.46407
30.228	0.46583
30.229	0.46759
30.230	0.46935
30.231	0.47111
30.232	0.47288
30.233	0.47464
30.234	0.47641
30.235	0.47818
30.236	0.47995
30.237	0.48172
30.238	0.48349
30.239	0.48527
30.240	0.48704
30.241	0.48881
30.242	0.49058
30.243	0.49236
30.244	0.49413
30.245	0.49590
30.246	0.49767
30.247	0.49944
30.248	0.50120
30.249	0.50297
30.250	0.50474
30.251	0.50650
30.252	0.50826
30.253	0.51002
30.254	0.51177
30.255	0.51352
30.256	0.51527
30.257	0.51702
30.258	0.51876
30.259	0.52051
30.260	0.52224
30.261	0.52397
30.262	0.52570
30.263	0.52743
30.264	0.52915
30.265	0.53086
30.266	0.53257
30.267	0.53428
30.268	0.53598
30.269	0.53767
30.270	0.53936
30.271	0.54104
30.272	0.54272
30.273	0.54439
30.274	0.54606
30.275	0.54772
30.276	0.54937
30.277	0.55101
30.278	0.55265
30.279	0.55428
30.280	0.55590
30.281	0.55751
30.282	0.55912
30.283	0.56072
30.284	0.56231
30.285	0.56389
30.286	0.56546
30.287	0.56702
30.288	0.56858
30.289	0.57012
30.290	0.57166
30.291	0.57318
30.292	0.57470
30.293	0.57621
30.294	0.57770
30.295	0.57919
30.296	0.58066
30.297	0.58212
30.298	0.58358
30.299	0.58502
30.300	0.58645
30.301	0.58786
30.302	0.58927
30.303	0.59066
30.304	0.59205
30.305	0.59343
30.306	0.59481
30.307	0.59619
30.308	0.59757
30.309	0.59894
30.310	0.60031
30.311	0.60167
30.312	0.60303
30.313	0.60439
30.314	0.60574
30.315	0.60709
30.316	0.60844
30.317	0.60978
30.318	0.61111
30.319	0.61245
30.320	0.61377
30.321	0.61510
30.322	0.61642
30.323	0.61773
30.324	0.61904
30.325	0.62034
30.326	0.62164
30.327	0.62293
30.328	0.62422
30.329	0.62550
30.330	0.62678
30.331	0.62805
30.332	0.62932
30.333	0.63057
30.334	0.63183
30.335	0.63307
30.336	0.63431
30.337	0.63555
30.338	0.63677
30.339	0.63799
30.340	0.63921
30.341	0.64041
30.342	0.64161
30.343	0.64280
30.344	0.64399
30.345	0.64517
30.346	0.64633
30.347	0.64750
30.348	0.64865
30.349	0.64980
30.350	0.65094
30.351	0.65207
30.352	0.65319
30.353	0.65430
30.354	0.65541
30.355	0.65650
30.356	0.65759
30.357	0.65867
30.358	0.65974
30.359	0.66080
30.360	0.66185
30.361	0.66290
30.362	0.66393
30.363	0.66495
30.364	0.66597
30.365	0.66697
30.366	0.66797
30.367	0.66895
30.368	0.66993
30.369	0.67089
30.370	0.67184
30.371	0.67279
30.372	0.67372
30.373	0.67464
30.374	0.67556
30.375	0.67646
30.376	0.67735
30.377	0.67823
30.378	0.67909
30.379	0.67995
30.380	0.68079
30.381	0.68163
30.382	0.68245
30.383	0.68326
30.384	0.68406
30.385	0.68484
30.386	0.68562
30.387	0.68638
30.388	0.68713
30.389	0.68786
30.390	0.68859
30.391	0.68930
30.392	0.69000
30.393	0.69068
30.394	0.69136
30.395	0.69202
30.396	0.69266
30.397	0.69330
30.398	0.69392
30.399	0.69453
30.400	0.69512
30.401	0.69571
30.402	0.69628
30.403	0.69684
30.404	0.69739
30.405	0.69793
30.406	0.69845
30.407	0.69896
30.408	0.69947
30.409	0.69996
30.410	0.70044
30.411	0.70090
30.412	0.70136
30.413	0.70181
30.414	0.70224
30.415	0.70267
30.416	0.70308
30.417	0.70348
30.418	0.70387
30.419	0.70426
30.420	0.70463
30.421	0.70499
30.422	0.70534
30.423	0.70568
30.424	0.70601
30.425	0.70633
30.426	0.70664
30.427	0.70695
30.428	0.70724
30.429	0.70752
30.430	0.70779
30.431	0.70806
30.432	0.70831
30.433	0.70856
30.434	0.70880
30.435	0.70903
30.436	0.70925
30.437	0.70946
30.438	0.70966
30.439	0.70985
30.440	0.71004
30.441	0.71021
30.442	0.71038
30.443	0.71054
30.444	0.71070
30.445	0.71084
30.446	0.71098
30.447	0.71111
30.448	0.71123
30.449	0.71135
30.450	0.71145
30.451	0.71155
30.452	0.71164
30.453	0.71173
30.454	0.71181
30.455	0.71188
30.456	0.71194
30.457	0.71200
30.458	0.71205
30.459	0.71210
30.460	0.71214
30.461	0.71217
30.462	0.71220
30.463	0.71221
30.464	0.71223
30.465	0.71224
30.466	0.71224
30.467	0.71223
30.468	0.71222
30.469	0.71221
30.470	0.71219
30.471	0.71216
30.472	0.71213
30.473	0.71209
30.474	0.71205
30.475	0.71201
30.476	0.71196
30.477	0.71190
30.478	0.71184
30.479	0.71177
30.480	0.71170
30.481	0.71163
30.482	0.71155
30.483	0.71147
30.484	0.71138
30.485	0.71129
30.486	0.71119
30.487	0.71109
30.488	0.71099
30.489	0.71088
30.490	0.71075
30.491	0.71062
30.492	0.71047
30.493	0.71031
30.494	0.71014
30.495	0.70995
30.496	0.70976
30.497	0.70955
30.498	0.70933
30.499	0.70911
30.500	0.70887
30.501	0.70862
30.502	0.70836
30.503	0.70810
30.504	0.70782
30.505	0.70753
30.506	0.70724
30.507	0.70693
30.508	0.70662
30.509	0.70630
30.510	0.70597
30.511	0.70563
30.512	0.70528
30.513	0.70492
30.514	0.70456
30.515	0.70419
30.516	0.70381
30.517	0.70343
30.518	0.70304
30.519	0.70264
30.520	0.70224
30.521	0.70182
30.522	0.70141
30.523	0.70098
30.524	0.70056
30.525	0.70012
30.526	0.69968
30.527	0.69924
30.528	0.69879
30.529	0.69833
30.530	0.69787
30.531	0.69741
30.532	0.69694
30.533	0.69647
30.534	0.69599
30.535	0.69551
30.536	0.69503
30.537	0.69454
30.538	0.69406
30.539	0.69356
30.540	0.69307
30.541	0.69257
30.542	0.69207
30.543	0.69157
30.544	0.69107
30.545	0.69056
30.546	0.69005
30.547	0.68955
30.548	0.68904
30.549	0.68853
30.550	0.68802
30.551	0.68750
30.552	0.68699
30.553	0.68648
30.554	0.68597
30.555	0.68546
30.556	0.68494
30.557	0.68443
30.558	0.68392
30.559	0.68341
30.560	0.68291
30.561	0.68240
30.562	0.68189
30.563	0.68139
30.564	0.68089
30.565	0.68039
30.566	0.67989
30.567	0.67940
30.568	0.67891
30.569	0.67842
30.570	0.67793
30.571	0.67745
30.572	0.67697
30.573	0.67649
30.574	0.67602
30.575	0.67555
30.576	0.67509
30.577	0.67463
30.578	0.67417
30.579	0.67372
30.580	0.67328
30.581	0.67283
30.582	0.67240
30.583	0.67196
30.584	0.67153
30.585	0.67109
30.586	0.67066
30.587	0.67022
30.588	0.66979
30.589	0.66936
30.590	0.66893
30.591	0.66850
30.592	0.66807
30.593	0.66764
30.594	0.66721
30.595	0.66678
30.596	0.66635
30.597	0.66592
30.598	0.66550
30.599	0.66507
30.600	0.66464
30.601	0.66421
30.602	0.66378
30.603	0.66336
30.604	0.66293
30.605	0.66250
30.606	0.66207
30.607	0.66164
30.608	0.66121
30.609	0.66078
30.610	0.66035
30.611	0.65992
30.612	0.65949
30.613	0.65906
30.614	0.65863
30.615	0.65820
30.616	0.65776
30.617	0.65733
30.618	0.65689
30.619	0.65646
30.620	0.65602
30.621	0.65558
30.622	0.65514
30.623	0.65470
30.624	0.65426
30.625	0.65382
30.626	0.65337
30.627	0.65293
30.628	0.65248
30.629	0.65203
30.630	0.65159
30.631	0.65113
30.632	0.65068
30.633	0.65023
30.634	0.64977
30.635	0.64932
30.636	0.64886
30.637	0.64840
30.638	0.64793
30.639	0.64747
30.640	0.64700
30.641	0.64654
30.642	0.64606
30.643	0.64559
30.644	0.64512
30.645	0.64464
30.646	0.64416
30.647	0.64368
30.648	0.64320
30.649	0.64271
30.650	0.64222
30.651	0.64173
30.652	0.64124
30.653	0.64074
30.654	0.64024
30.655	0.63974
30.656	0.63924
30.657	0.63873
30.658	0.63822
30.659	0.63771
30.660	0.63719
30.661	0.63668
30.662	0.63615
30.663	0.63563
30.664	0.63510
30.665	0.63457
30.666	0.63404
30.667	0.63350
30.668	0.63296
30.669	0.63241
30.670	0.63187
30.671	0.63132
30.672	0.63076
30.673	0.63020
30.674	0.62964
30.675	0.62908
30.676	0.62851
30.677	0.62796
30.678	0.62741
30.679	0.62686
30.680	0.62632
30.681	0.62578
30.682	0.62525
30.683	0.62473
30.684	0.62420
30.685	0.62369
30.686	0.62317
30.687	0.62266
30.688	0.62215
30.689	0.62164
30.690	0.62114
30.691	0.62064
30.692	0.62014
30.693	0.61964
30.694	0.61915
30.695	0.61865
30.696	0.61816
30.697	0.61766
30.698	0.61717
30.699	0.61668
30.700	0.61618
30.701	0.61569
30.702	0.61519
30.703	0.61470
30.704	0.61420
30.705	0.61370
30.706	0.61320
30.707	0.61270
30.708	0.61220
30.709	0.61169
30.710	0.61118
30.711	0.61066
30.712	0.61015
30.713	0.60963
30.714	0.60910
30.715	0.60857
30.716	0.60804
30.717	0.60750
30.718	0.60696
30.719	0.60641
30.720	0.60586
30.721	0.60530
30.722	0.60473
30.723	0.60416
30.724	0.60358
30.725	0.60300
30.726	0.60240
30.727	0.60180
30.728	0.60120
30.729	0.60058
30.730	0.59996
30.731	0.59933
30.732	0.59868
30.733	0.59803
30.734	0.59738
30.735	0.59671
30.736	0.59603
30.737	0.59534
30.738	0.59464
30.739	0.59393
30.740	0.59321
30.741	0.59248
30.742	0.59174
30.743	0.59098
30.744	0.59022
30.745	0.58944
30.746	0.58865
30.747	0.58785
30.748	0.58703
30.749	0.58620
30.750	0.58536
30.751	0.58450
30.752	0.58363
30.753	0.58275
30.754	0.58185
30.755	0.58093
30.756	0.58000
30.757	0.57906
30.758	0.57810
30.759	0.57712
30.760	0.57613
30.761	0.57512
30.762	0.57410
30.763	0.57306
30.764	0.57200
30.765	0.57092
30.766	0.56983
30.767	0.56872
30.768	0.56759
30.769	0.56644
30.770	0.56528
30.771	0.56410
30.772	0.56291
30.773	0.56172
30.774	0.56051
30.775	0.55929
30.776	0.55806
30.777	0.55682
30.778	0.55557
30.779	0.55431
30.780	0.55304
30.781	0.55175
30.782	0.55046
30.783	0.54916
30.784	0.54784
30.785	0.54652
30.786	0.54518
30.787	0.54384
30.788	0.54248
30.789	0.54111
30.790	0.53973
30.791	0.53835
30.792	0.53695
30.793	0.53554
30.794	0.53412
30.795	0.53269
30.796	0.53125
30.797	0.52980
30.798	0.52833
30.799	0.52686
30.800	0.52538
30.801	0.52389
30.802	0.52238
30.803	0.52087
30.804	0.51935
30.805	0.51781
30.806	0.51627
30.807	0.51471
30.808	0.51315
30.809	0.51157
30.810	0.50999
30.811	0.50839
30.812	0.50679
30.813	0.50517
30.814	0.50355
30.815	0.50191
30.816	0.50026
30.817	0.49861
30.818	0.49694
30.819	0.49526
30.820	0.49358
30.821	0.49188
30.822	0.49017
30.823	0.48846
30.824	0.48673
30.825	0.48499
30.826	0.48325
30.827	0.48149
30.828	0.47972
30.829	0.47795
30.830	0.47616
30.831	0.47436
30.832	0.47256
30.833	0.47074
30.834	0.46891
30.835	0.46708
30.836	0.46523
30.837	0.46337
30.838	0.46151
30.839	0.45963
30.840	0.45775
30.841	0.45585
30.842	0.45395
30.843	0.45203
30.844	0.45011
30.845	0.44817
30.846	0.44623
30.847	0.44428
30.848	0.44231
30.849	0.44034
30.850	0.43836
30.851	0.43636
30.852	0.43436
30.853	0.43235
30.854	0.43033
30.855	0.42830
30.856	0.42626
30.857	0.42421
30.858	0.42215
30.859	0.42008
30.860	0.41800
30.861	0.41591
30.862	0.41382
30.863	0.41171
30.864	0.40959
30.865	0.40746
30.866	0.40531
30.867	0.40313
30.868	0.40092
30.869	0.39870
30.870	0.39645
30.871	0.39418
30.872	0.39188
30.873	0.38957
30.874	0.38723
30.875	0.38487
30.876	0.38250
30.877	0.38010
30.878	0.37769
30.879	0.37525
30.880	0.37280
30.881	0.37033
30.882	0.36785
30.883	0.36535
30.884	0.36283
30.885	0.36029
30.886	0.35775
30.887	0.35518
30.888	0.35261
30.889	0.35001
30.890	0.34741
30.891	0.34479
30.892	0.34216
30.893	0.33952
30.894	0.33687
30.895	0.33421
30.896	0.33154
30.897	0.32885
30.898	0.32616
30.899	0.32346
30.900	0.32075
30.901	0.31804
30.902	0.31531
30.903	0.31258
30.904	0.30984
30.905	0.30710
30.906	0.30435
30.907	0.30160
30.908	0.29884
30.909	0.29608
30.910	0.29331
30.911	0.29055
30.912	0.28777
30.913	0.28500
30.914	0.28223
30.915	0.27945
30.916	0.27667
30.917	0.27390
30.918	0.27112
30.919	0.26835
30.920	0.26557
30.921	0.26280
30.922	0.26003
30.923	0.25726
30.924	0.25450
30.925	0.25174
30.926	0.24898
30.927	0.24623
30.928	0.24348
30.929	0.24074
30.930	0.23801
30.931	0.23528
30.932	0.23256
30.933	0.22984
30.934	0.22714
