#Lambda	Flux
18.826	0.00168
18.827	0.00123
18.828	0.00079
18.829	0.00034
18.830	-0.00010
18.831	-0.00054
18.832	-0.00098
18.833	-0.00141
18.834	-0.00184
18.835	-0.00228
18.836	-0.00272
18.837	-0.00316
18.838	-0.00360
18.839	-0.00405
18.840	-0.00449
18.841	-0.00493
18.842	-0.00537
18.843	-0.00581
18.844	-0.00624
18.845	-0.00666
18.846	-0.00708
18.847	-0.00749
18.848	-0.00790
18.849	-0.00829
18.850	-0.00867
18.851	-0.00905
18.852	-0.00942
18.853	-0.00978
18.854	-0.01014
18.855	-0.01049
18.856	-0.01084
18.857	-0.01118
18.858	-0.01151
18.859	-0.01184
18.860	-0.01217
18.861	-0.01249
18.862	-0.01280
18.863	-0.01310
18.864	-0.01340
18.865	-0.01370
18.866	-0.01398
18.867	-0.01427
18.868	-0.01454
18.869	-0.01481
18.870	-0.01507
18.871	-0.01532
18.872	-0.01556
18.873	-0.01579
18.874	-0.01602
18.875	-0.01625
18.876	-0.01646
18.877	-0.01668
18.878	-0.01688
18.879	-0.01709
18.880	-0.01729
18.881	-0.01749
18.882	-0.01768
18.883	-0.01788
18.884	-0.01807
18.885	-0.01826
18.886	-0.01846
18.887	-0.01865
18.888	-0.01883
18.889	-0.01902
18.890	-0.01920
18.891	-0.01938
18.892	-0.01956
18.893	-0.01973
18.894	-0.01990
18.895	-0.02007
18.896	-0.02023
18.897	-0.02040
18.898	-0.02055
18.899	-0.02071
18.900	-0.02086
18.901	-0.02100
18.902	-0.02114
18.903	-0.02128
18.904	-0.02142
18.905	-0.02155
18.906	-0.02168
18.907	-0.02181
18.908	-0.02194
18.909	-0.02206
18.910	-0.02218
18.911	-0.02230
18.912	-0.02241
18.913	-0.02252
18.914	-0.02263
18.915	-0.02272
18.916	-0.02281
18.917	-0.02290
18.918	-0.02297
18.919	-0.02304
18.920	-0.02310
18.921	-0.02315
18.922	-0.02320
18.923	-0.02323
18.924	-0.02326
18.925	-0.02329
18.926	-0.02331
18.927	-0.02332
18.928	-0.02333
18.929	-0.02333
18.930	-0.02332
18.931	-0.02331
18.932	-0.02328
18.933	-0.02325
18.934	-0.02322
18.935	-0.02317
18.936	-0.02312
18.937	-0.02305
18.938	-0.02298
18.939	-0.02290
18.940	-0.02281
18.941	-0.02271
18.942	-0.02260
18.943	-0.02249
18.944	-0.02237
18.945	-0.02224
18.946	-0.02210
18.947	-0.02195
18.948	-0.02180
18.949	-0.02163
18.950	-0.02146
18.951	-0.02128
18.952	-0.02110
18.953	-0.02090
18.954	-0.02070
18.955	-0.02049
18.956	-0.02027
18.957	-0.02004
18.958	-0.01980
18.959	-0.01955
18.960	-0.01930
18.961	-0.01903
18.962	-0.01876
18.963	-0.01848
18.964	-0.01819
18.965	-0.01790
18.966	-0.01759
18.967	-0.01728
18.968	-0.01696
18.969	-0.01663
18.970	-0.01630
18.971	-0.01595
18.972	-0.01561
18.973	-0.01525
18.974	-0.01489
18.975	-0.01452
18.976	-0.01415
18.977	-0.01377
18.978	-0.01337
18.979	-0.01297
18.980	-0.01255
18.981	-0.01213
18.982	-0.01171
18.983	-0.01127
18.984	-0.01083
18.985	-0.01039
18.986	-0.00994
18.987	-0.00949
18.988	-0.00903
18.989	-0.00857
18.990	-0.00811
18.991	-0.00765
18.992	-0.00718
18.993	-0.00672
18.994	-0.00625
18.995	-0.00578
18.996	-0.00530
18.997	-0.00481
18.998	-0.00431
18.999	-0.00381
19.000	-0.00330
19.001	-0.00280
19.002	-0.00229
19.003	-0.00178
19.004	-0.00128
19.005	-0.00077
19.006	-0.00028
19.007	0.00022
19.008	0.00070
19.009	0.00118
19.010	0.00165
19.011	0.00211
19.012	0.00255
19.013	0.00300
19.014	0.00345
19.015	0.00390
19.016	0.00435
19.017	0.00480
19.018	0.00524
19.019	0.00568
19.020	0.00611
19.021	0.00653
19.022	0.00694
19.023	0.00734
19.024	0.00773
19.025	0.00810
19.026	0.00846
19.027	0.00881
19.028	0.00913
19.029	0.00944
19.030	0.00973
19.031	0.01001
19.032	0.01027
19.033	0.01053
19.034	0.01077
19.035	0.01100
19.036	0.01122
19.037	0.01143
19.038	0.01162
19.039	0.01180
19.040	0.01197
19.041	0.01212
19.042	0.01225
19.043	0.01237
19.044	0.01248
19.045	0.01256
19.046	0.01263
19.047	0.01268
19.048	0.01272
19.049	0.01273
19.050	0.01272
19.051	0.01270
19.052	0.01266
19.053	0.01260
19.054	0.01252
19.055	0.01243
19.056	0.01232
19.057	0.01220
19.058	0.01207
19.059	0.01193
19.060	0.01177
19.061	0.01161
19.062	0.01144
19.063	0.01126
19.064	0.01107
19.065	0.01088
19.066	0.01068
19.067	0.01047
19.068	0.01024
19.069	0.01000
19.070	0.00974
19.071	0.00946
19.072	0.00918
19.073	0.00888
19.074	0.00858
19.075	0.00827
19.076	0.00796
19.077	0.00765
19.078	0.00733
19.079	0.00701
19.080	0.00670
19.081	0.00639
19.082	0.00609
19.083	0.00579
19.084	0.00550
19.085	0.00521
19.086	0.00492
19.087	0.00462
19.088	0.00433
19.089	0.00403
19.090	0.00372
19.091	0.00342
19.092	0.00312
19.093	0.00283
19.094	0.00253
19.095	0.00224
19.096	0.00196
19.097	0.00168
19.098	0.00141
19.099	0.00115
19.100	0.00090
19.101	0.00066
19.102	0.00043
19.103	0.00021
19.104	-0.00001
19.105	-0.00022
19.106	-0.00042
19.107	-0.00061
19.108	-0.00080
19.109	-0.00098
19.110	-0.00116
19.111	-0.00133
19.112	-0.00149
19.113	-0.00164
19.114	-0.00179
19.115	-0.00194
19.116	-0.00207
19.117	-0.00220
19.118	-0.00233
19.119	-0.00244
19.120	-0.00255
19.121	-0.00265
19.122	-0.00274
19.123	-0.00282
19.124	-0.00289
19.125	-0.00295
19.126	-0.00300
19.127	-0.00305
19.128	-0.00309
19.129	-0.00312
19.130	-0.00315
19.131	-0.00318
19.132	-0.00320
19.133	-0.00322
19.134	-0.00325
19.135	-0.00327
19.136	-0.00330
19.137	-0.00333
19.138	-0.00336
19.139	-0.00339
19.140	-0.00343
19.141	-0.00345
19.142	-0.00347
19.143	-0.00349
19.144	-0.00350
19.145	-0.00352
19.146	-0.00353
19.147	-0.00354
19.148	-0.00356
19.149	-0.00358
19.150	-0.00360
19.151	-0.00363
19.152	-0.00366
19.153	-0.00371
19.154	-0.00376
19.155	-0.00383
19.156	-0.00391
19.157	-0.00400
19.158	-0.00410
19.159	-0.00420
19.160	-0.00430
19.161	-0.00441
19.162	-0.00452
19.163	-0.00464
19.164	-0.00476
19.165	-0.00489
19.166	-0.00504
19.167	-0.00519
19.168	-0.00535
19.169	-0.00553
19.170	-0.00572
19.171	-0.00592
19.172	-0.00614
19.173	-0.00637
19.174	-0.00663
19.175	-0.00690
19.176	-0.00720
19.177	-0.00751
19.178	-0.00784
19.179	-0.00818
19.180	-0.00854
19.181	-0.00892
19.182	-0.00931
19.183	-0.00971
19.184	-0.01013
19.185	-0.01056
19.186	-0.01100
19.187	-0.01145
19.188	-0.01191
19.189	-0.01238
19.190	-0.01285
19.191	-0.01334
19.192	-0.01383
19.193	-0.01433
19.194	-0.01483
19.195	-0.01535
19.196	-0.01589
19.197	-0.01646
19.198	-0.01704
19.199	-0.01763
19.200	-0.01824
19.201	-0.01885
19.202	-0.01948
19.203	-0.02010
19.204	-0.02073
19.205	-0.02135
19.206	-0.02197
19.207	-0.02259
19.208	-0.02319
19.209	-0.02378
19.210	-0.02436
19.211	-0.02491
19.212	-0.02545
19.213	-0.02597
19.214	-0.02650
19.215	-0.02704
19.216	-0.02758
19.217	-0.02812
19.218	-0.02865
19.219	-0.02918
19.220	-0.02970
19.221	-0.03021
19.222	-0.03070
19.223	-0.03118
19.224	-0.03163
19.225	-0.03206
19.226	-0.03246
19.227	-0.03283
19.228	-0.03317
19.229	-0.03347
19.230	-0.03373
19.231	-0.03395
19.232	-0.03414
19.233	-0.03430
19.234	-0.03444
19.235	-0.03456
19.236	-0.03465
19.237	-0.03471
19.238	-0.03474
19.239	-0.03475
19.240	-0.03474
19.241	-0.03470
19.242	-0.03462
19.243	-0.03453
19.244	-0.03440
19.245	-0.03425
19.246	-0.03407
19.247	-0.03386
19.248	-0.03363
19.249	-0.03336
19.250	-0.03306
19.251	-0.03272
19.252	-0.03234
19.253	-0.03191
19.254	-0.03145
19.255	-0.03096
19.256	-0.03044
19.257	-0.02989
19.258	-0.02932
19.259	-0.02874
19.260	-0.02814
19.261	-0.02752
19.262	-0.02690
19.263	-0.02627
19.264	-0.02564
19.265	-0.02501
19.266	-0.02439
19.267	-0.02377
19.268	-0.02316
19.269	-0.02254
19.270	-0.02189
19.271	-0.02122
19.272	-0.02053
19.273	-0.01983
19.274	-0.01912
19.275	-0.01840
19.276	-0.01767
19.277	-0.01695
19.278	-0.01623
19.279	-0.01553
19.280	-0.01483
19.281	-0.01416
19.282	-0.01350
19.283	-0.01287
19.284	-0.01227
19.285	-0.01170
19.286	-0.01117
19.287	-0.01067
19.288	-0.01020
19.289	-0.00973
19.290	-0.00928
19.291	-0.00885
19.292	-0.00844
19.293	-0.00804
19.294	-0.00766
19.295	-0.00730
19.296	-0.00696
19.297	-0.00664
19.298	-0.00634
19.299	-0.00607
19.300	-0.00581
19.301	-0.00558
19.302	-0.00537
19.303	-0.00518
19.304	-0.00502
19.305	-0.00489
19.306	-0.00479
19.307	-0.00473
19.308	-0.00470
19.309	-0.00471
19.310	-0.00474
19.311	-0.00480
19.312	-0.00489
19.313	-0.00499
19.314	-0.00511
19.315	-0.00524
19.316	-0.00538
19.317	-0.00553
19.318	-0.00569
19.319	-0.00584
19.320	-0.00599
19.321	-0.00613
19.322	-0.00627
19.323	-0.00639
19.324	-0.00650
19.325	-0.00662
19.326	-0.00675
19.327	-0.00691
19.328	-0.00707
19.329	-0.00724
19.330	-0.00742
19.331	-0.00760
19.332	-0.00777
19.333	-0.00795
19.334	-0.00811
19.335	-0.00826
19.336	-0.00840
19.337	-0.00852
19.338	-0.00862
19.339	-0.00869
19.340	-0.00874
19.341	-0.00876
19.342	-0.00874
19.343	-0.00869
19.344	-0.00862
19.345	-0.00853
19.346	-0.00842
19.347	-0.00829
19.348	-0.00814
19.349	-0.00798
19.350	-0.00780
19.351	-0.00760
19.352	-0.00738
19.353	-0.00714
19.354	-0.00689
19.355	-0.00662
19.356	-0.00633
19.357	-0.00603
19.358	-0.00571
19.359	-0.00537
19.360	-0.00502
19.361	-0.00466
19.362	-0.00427
19.363	-0.00385
19.364	-0.00340
19.365	-0.00292
19.366	-0.00242
19.367	-0.00190
19.368	-0.00136
19.369	-0.00081
19.370	-0.00025
19.371	0.00032
19.372	0.00090
19.373	0.00149
19.374	0.00207
19.375	0.00265
19.376	0.00323
19.377	0.00379
19.378	0.00435
19.379	0.00489
19.380	0.00542
19.381	0.00595
19.382	0.00649
19.383	0.00703
19.384	0.00758
19.385	0.00813
19.386	0.00869
19.387	0.00924
19.388	0.00979
19.389	0.01033
19.390	0.01087
19.391	0.01140
19.392	0.01192
19.393	0.01243
19.394	0.01292
19.395	0.01339
19.396	0.01385
19.397	0.01428
19.398	0.01470
19.399	0.01509
19.400	0.01546
19.401	0.01581
19.402	0.01615
19.403	0.01648
19.404	0.01679
19.405	0.01708
19.406	0.01737
19.407	0.01764
19.408	0.01790
19.409	0.01814
19.410	0.01838
19.411	0.01860
19.412	0.01882
19.413	0.01902
19.414	0.01922
19.415	0.01941
19.416	0.01959
19.417	0.01976
19.418	0.01992
19.419	0.02007
19.420	0.02020
19.421	0.02031
19.422	0.02042
19.423	0.02051
19.424	0.02058
19.425	0.02065
19.426	0.02071
19.427	0.02077
19.428	0.02082
19.429	0.02086
19.430	0.02090
19.431	0.02093
19.432	0.02097
19.433	0.02101
19.434	0.02105
19.435	0.02109
19.436	0.02113
19.437	0.02118
19.438	0.02122
19.439	0.02126
19.440	0.02130
19.441	0.02133
19.442	0.02136
19.443	0.02139
19.444	0.02142
19.445	0.02144
19.446	0.02147
19.447	0.02149
19.448	0.02151
19.449	0.02153
19.450	0.02155
19.451	0.02158
19.452	0.02160
19.453	0.02163
19.454	0.02166
19.455	0.02169
19.456	0.02172
19.457	0.02176
19.458	0.02180
19.459	0.02185
19.460	0.02190
19.461	0.02195
19.462	0.02200
19.463	0.02205
19.464	0.02210
19.465	0.02215
19.466	0.02220
19.467	0.02224
19.468	0.02228
19.469	0.02232
19.470	0.02235
19.471	0.02237
19.472	0.02238
19.473	0.02239
19.474	0.02239
19.475	0.02238
19.476	0.02238
19.477	0.02237
19.478	0.02236
19.479	0.02236
19.480	0.02235
19.481	0.02233
19.482	0.02231
19.483	0.02228
19.484	0.02225
19.485	0.02221
19.486	0.02215
19.487	0.02209
19.488	0.02201
19.489	0.02193
19.490	0.02182
19.491	0.02170
19.492	0.02157
19.493	0.02142
19.494	0.02125
19.495	0.02107
19.496	0.02088
19.497	0.02067
19.498	0.02046
19.499	0.02024
19.500	0.02000
19.501	0.01975
19.502	0.01949
19.503	0.01922
19.504	0.01894
19.505	0.01864
19.506	0.01833
19.507	0.01800
19.508	0.01766
19.509	0.01731
19.510	0.01695
19.511	0.01657
19.512	0.01617
19.513	0.01576
19.514	0.01533
19.515	0.01488
19.516	0.01442
19.517	0.01394
19.518	0.01344
19.519	0.01293
19.520	0.01241
19.521	0.01188
19.522	0.01133
19.523	0.01078
19.524	0.01022
19.525	0.00965
19.526	0.00907
19.527	0.00849
19.528	0.00790
19.529	0.00732
19.530	0.00672
19.531	0.00613
19.532	0.00553
19.533	0.00492
19.534	0.00429
19.535	0.00365
19.536	0.00300
19.537	0.00234
19.538	0.00167
19.539	0.00099
19.540	0.00031
19.541	-0.00037
19.542	-0.00105
19.543	-0.00173
19.544	-0.00241
19.545	-0.00308
19.546	-0.00375
19.547	-0.00440
19.548	-0.00505
19.549	-0.00568
19.550	-0.00630
19.551	-0.00691
19.552	-0.00752
19.553	-0.00813
19.554	-0.00874
19.555	-0.00935
19.556	-0.00996
19.557	-0.01057
19.558	-0.01117
19.559	-0.01176
19.560	-0.01234
19.561	-0.01292
19.562	-0.01348
19.563	-0.01403
19.564	-0.01456
19.565	-0.01508
19.566	-0.01557
19.567	-0.01605
19.568	-0.01651
19.569	-0.01695
19.570	-0.01736
19.571	-0.01776
19.572	-0.01814
19.573	-0.01851
19.574	-0.01887
19.575	-0.01922
19.576	-0.01955
19.577	-0.01986
19.578	-0.02016
19.579	-0.02044
19.580	-0.02071
19.581	-0.02096
19.582	-0.02119
19.583	-0.02141
19.584	-0.02160
19.585	-0.02178
19.586	-0.02194
19.587	-0.02208
19.588	-0.02220
19.589	-0.02230
19.590	-0.02238
19.591	-0.02244
19.592	-0.02247
19.593	-0.02249
19.594	-0.02249
19.595	-0.02247
19.596	-0.02243
19.597	-0.02237
19.598	-0.02230
19.599	-0.02222
19.600	-0.02211
19.601	-0.02200
19.602	-0.02187
19.603	-0.02173
19.604	-0.02157
19.605	-0.02141
19.606	-0.02123
19.607	-0.02105
19.608	-0.02085
19.609	-0.02065
19.610	-0.02042
19.611	-0.02017
19.612	-0.01991
19.613	-0.01963
19.614	-0.01934
19.615	-0.01904
19.616	-0.01872
19.617	-0.01839
19.618	-0.01805
19.619	-0.01771
19.620	-0.01735
19.621	-0.01699
19.622	-0.01662
19.623	-0.01625
19.624	-0.01588
19.625	-0.01550
19.626	-0.01512
19.627	-0.01474
19.628	-0.01436
19.629	-0.01396
19.630	-0.01356
19.631	-0.01315
19.632	-0.01273
19.633	-0.01230
19.634	-0.01186
19.635	-0.01142
19.636	-0.01098
19.637	-0.01053
19.638	-0.01007
19.639	-0.00962
19.640	-0.00917
19.641	-0.00871
19.642	-0.00825
19.643	-0.00780
19.644	-0.00735
19.645	-0.00690
19.646	-0.00646
19.647	-0.00601
19.648	-0.00557
19.649	-0.00512
19.650	-0.00466
19.651	-0.00420
19.652	-0.00374
19.653	-0.00328
19.654	-0.00282
19.655	-0.00236
19.656	-0.00190
19.657	-0.00144
19.658	-0.00099
19.659	-0.00054
19.660	-0.00010
19.661	0.00034
19.662	0.00077
19.663	0.00120
19.664	0.00161
19.665	0.00202
19.666	0.00241
19.667	0.00281
19.668	0.00321
19.669	0.00360
19.670	0.00400
19.671	0.00440
19.672	0.00479
19.673	0.00517
19.674	0.00555
19.675	0.00592
19.676	0.00629
19.677	0.00664
19.678	0.00698
19.679	0.00730
19.680	0.00762
19.681	0.00791
19.682	0.00819
19.683	0.00845
19.684	0.00869
19.685	0.00891
19.686	0.00911
19.687	0.00930
19.688	0.00948
19.689	0.00965
19.690	0.00981
19.691	0.00996
19.692	0.01009
19.693	0.01020
19.694	0.01031
19.695	0.01039
19.696	0.01046
19.697	0.01051
19.698	0.01055
19.699	0.01056
19.700	0.01055
19.701	0.01053
19.702	0.01048
19.703	0.01041
19.704	0.01032
19.705	0.01021
19.706	0.01007
19.707	0.00990
19.708	0.00971
19.709	0.00950
19.710	0.00927
19.711	0.00902
19.712	0.00874
19.713	0.00846
19.714	0.00815
19.715	0.00783
19.716	0.00750
19.717	0.00715
19.718	0.00679
19.719	0.00642
19.720	0.00605
19.721	0.00566
19.722	0.00527
19.723	0.00488
19.724	0.00448
19.725	0.00406
19.726	0.00361
19.727	0.00314
19.728	0.00266
19.729	0.00215
19.730	0.00163
19.731	0.00110
19.732	0.00056
19.733	0.00001
19.734	-0.00054
19.735	-0.00109
19.736	-0.00163
19.737	-0.00218
19.738	-0.00272
19.739	-0.00324
19.740	-0.00376
19.741	-0.00425
19.742	-0.00473
19.743	-0.00519
19.744	-0.00563
19.745	-0.00607
19.746	-0.00652
19.747	-0.00696
19.748	-0.00740
19.749	-0.00783
19.750	-0.00826
19.751	-0.00869
19.752	-0.00910
19.753	-0.00950
19.754	-0.00990
19.755	-0.01027
19.756	-0.01063
19.757	-0.01098
19.758	-0.01130
19.759	-0.01161
19.760	-0.01189
19.761	-0.01215
19.762	-0.01239
19.763	-0.01259
19.764	-0.01278
19.765	-0.01294
19.766	-0.01307
19.767	-0.01319
19.768	-0.01329
19.769	-0.01337
19.770	-0.01343
19.771	-0.01347
19.772	-0.01350
19.773	-0.01351
19.774	-0.01351
19.775	-0.01349
19.776	-0.01346
19.777	-0.01343
19.778	-0.01338
19.779	-0.01332
19.780	-0.01325
19.781	-0.01318
19.782	-0.01310
19.783	-0.01301
19.784	-0.01290
19.785	-0.01276
19.786	-0.01260
19.787	-0.01243
19.788	-0.01224
19.789	-0.01203
19.790	-0.01182
19.791	-0.01159
19.792	-0.01136
19.793	-0.01113
19.794	-0.01089
19.795	-0.01065
19.796	-0.01042
19.797	-0.01020
19.798	-0.00998
19.799	-0.00977
19.800	-0.00957
19.801	-0.00939
19.802	-0.00922
19.803	-0.00907
19.804	-0.00890
19.805	-0.00874
19.806	-0.00858
19.807	-0.00841
19.808	-0.00825
19.809	-0.00809
19.810	-0.00794
19.811	-0.00779
19.812	-0.00765
19.813	-0.00752
19.814	-0.00740
19.815	-0.00729
19.816	-0.00719
19.817	-0.00711
19.818	-0.00704
19.819	-0.00700
19.820	-0.00697
19.821	-0.00696
19.822	-0.00697
19.823	-0.00700
19.824	-0.00705
19.825	-0.00711
19.826	-0.00719
19.827	-0.00729
19.828	-0.00740
19.829	-0.00752
19.830	-0.00766
19.831	-0.00781
19.832	-0.00796
19.833	-0.00813
19.834	-0.00831
19.835	-0.00850
19.836	-0.00869
19.837	-0.00889
19.838	-0.00910
19.839	-0.00931
19.840	-0.00952
19.841	-0.00974
19.842	-0.00997
19.843	-0.01021
19.844	-0.01048
19.845	-0.01076
19.846	-0.01105
19.847	-0.01135
19.848	-0.01167
19.849	-0.01199
19.850	-0.01232
19.851	-0.01265
19.852	-0.01298
19.853	-0.01331
19.854	-0.01364
19.855	-0.01396
19.856	-0.01427
19.857	-0.01458
19.858	-0.01487
19.859	-0.01514
19.860	-0.01540
19.861	-0.01565
19.862	-0.01588
19.863	-0.01612
19.864	-0.01635
19.865	-0.01659
19.866	-0.01682
19.867	-0.01705
19.868	-0.01727
19.869	-0.01749
19.870	-0.01769
19.871	-0.01789
19.872	-0.01808
19.873	-0.01825
19.874	-0.01841
19.875	-0.01855
19.876	-0.01867
19.877	-0.01878
19.878	-0.01886
19.879	-0.01893
19.880	-0.01897
19.881	-0.01898
19.882	-0.01897
19.883	-0.01895
19.884	-0.01891
19.885	-0.01885
19.886	-0.01877
19.887	-0.01867
19.888	-0.01856
19.889	-0.01844
19.890	-0.01830
19.891	-0.01814
19.892	-0.01797
19.893	-0.01778
19.894	-0.01758
19.895	-0.01737
19.896	-0.01715
19.897	-0.01691
19.898	-0.01666
19.899	-0.01641
19.900	-0.01614
19.901	-0.01585
19.902	-0.01555
19.903	-0.01522
19.904	-0.01487
19.905	-0.01450
19.906	-0.01412
19.907	-0.01372
19.908	-0.01330
19.909	-0.01288
19.910	-0.01244
19.911	-0.01200
19.912	-0.01155
19.913	-0.01110
19.914	-0.01065
19.915	-0.01020
19.916	-0.00975
19.917	-0.00931
19.918	-0.00887
19.919	-0.00844
19.920	-0.00802
19.921	-0.00761
19.922	-0.00719
19.923	-0.00677
19.924	-0.00634
19.925	-0.00591
19.926	-0.00547
19.927	-0.00503
19.928	-0.00460
19.929	-0.00416
19.930	-0.00373
19.931	-0.00330
19.932	-0.00288
19.933	-0.00246
19.934	-0.00206
19.935	-0.00166
19.936	-0.00127
19.937	-0.00090
19.938	-0.00054
19.939	-0.00019
19.940	0.00013
19.941	0.00045
19.942	0.00075
19.943	0.00105
19.944	0.00133
19.945	0.00161
19.946	0.00188
19.947	0.00214
19.948	0.00239
19.949	0.00263
19.950	0.00286
19.951	0.00308
19.952	0.00330
19.953	0.00350
19.954	0.00369
19.955	0.00388
19.956	0.00405
19.957	0.00422
19.958	0.00438
19.959	0.00452
19.960	0.00466
19.961	0.00479
19.962	0.00490
19.963	0.00500
19.964	0.00509
19.965	0.00517
19.966	0.00524
19.967	0.00530
19.968	0.00535
19.969	0.00539
19.970	0.00542
19.971	0.00545
19.972	0.00547
19.973	0.00548
19.974	0.00549
19.975	0.00549
19.976	0.00549
19.977	0.00549
19.978	0.00548
19.979	0.00547
19.980	0.00546
19.981	0.00545
19.982	0.00543
19.983	0.00540
19.984	0.00537
19.985	0.00533
19.986	0.00529
19.987	0.00525
19.988	0.00520
19.989	0.00514
19.990	0.00508
19.991	0.00501
19.992	0.00494
19.993	0.00487
19.994	0.00479
19.995	0.00470
19.996	0.00461
19.997	0.00452
19.998	0.00443
19.999	0.00432
20.000	0.00422
20.001	0.00411
20.002	0.00400
20.003	0.00389
20.004	0.00377
20.005	0.00365
20.006	0.00352
20.007	0.00339
20.008	0.00325
20.009	0.00312
20.010	0.00297
20.011	0.00282
20.012	0.00267
20.013	0.00250
20.014	0.00234
20.015	0.00216
20.016	0.00198
20.017	0.00180
20.018	0.00160
20.019	0.00140
20.020	0.00120
20.021	0.00098
20.022	0.00076
20.023	0.00053
20.024	0.00029
20.025	0.00005
20.026	-0.00020
20.027	-0.00045
20.028	-0.00071
20.029	-0.00098
20.030	-0.00125
20.031	-0.00153
20.032	-0.00181
20.033	-0.00210
20.034	-0.00239
20.035	-0.00269
20.036	-0.00299
20.037	-0.00330
20.038	-0.00361
20.039	-0.00392
20.040	-0.00424
20.041	-0.00457
20.042	-0.00490
20.043	-0.00524
20.044	-0.00559
20.045	-0.00595
20.046	-0.00631
20.047	-0.00668
20.048	-0.00705
20.049	-0.00742
20.050	-0.00780
20.051	-0.00818
20.052	-0.00857
20.053	-0.00895
20.054	-0.00934
20.055	-0.00972
20.056	-0.01011
20.057	-0.01049
20.058	-0.01087
20.059	-0.01124
20.060	-0.01162
20.061	-0.01199
20.062	-0.01237
20.063	-0.01275
20.064	-0.01314
20.065	-0.01353
20.066	-0.01392
20.067	-0.01432
20.068	-0.01471
20.069	-0.01510
20.070	-0.01549
20.071	-0.01588
20.072	-0.01626
20.073	-0.01664
20.074	-0.01701
20.075	-0.01738
20.076	-0.01773
20.077	-0.01808
20.078	-0.01841
20.079	-0.01874
20.080	-0.01905
20.081	-0.01935
20.082	-0.01965
20.083	-0.01994
20.084	-0.02024
20.085	-0.02053
20.086	-0.02082
20.087	-0.02110
20.088	-0.02137
20.089	-0.02164
20.090	-0.02189
20.091	-0.02214
20.092	-0.02237
20.093	-0.02259
20.094	-0.02280
20.095	-0.02299
20.096	-0.02317
20.097	-0.02333
20.098	-0.02348
20.099	-0.02360
20.100	-0.02370
20.101	-0.02379
20.102	-0.02386
20.103	-0.02392
20.104	-0.02397
20.105	-0.02400
20.106	-0.02402
20.107	-0.02403
20.108	-0.02403
20.109	-0.02401
20.110	-0.02397
20.111	-0.02392
20.112	-0.02385
20.113	-0.02377
20.114	-0.02366
20.115	-0.02354
20.116	-0.02340
20.117	-0.02324
20.118	-0.02306
20.119	-0.02286
20.120	-0.02263
20.121	-0.02239
20.122	-0.02212
20.123	-0.02183
20.124	-0.02152
20.125	-0.02119
20.126	-0.02084
20.127	-0.02048
20.128	-0.02009
20.129	-0.01968
20.130	-0.01926
20.131	-0.01882
20.132	-0.01836
20.133	-0.01789
20.134	-0.01740
20.135	-0.01690
20.136	-0.01639
20.137	-0.01586
20.138	-0.01532
20.139	-0.01477
20.140	-0.01420
20.141	-0.01363
20.142	-0.01304
20.143	-0.01242
20.144	-0.01178
20.145	-0.01112
20.146	-0.01043
20.147	-0.00974
20.148	-0.00902
20.149	-0.00829
20.150	-0.00755
20.151	-0.00680
20.152	-0.00604
20.153	-0.00528
20.154	-0.00451
20.155	-0.00374
20.156	-0.00297
20.157	-0.00220
20.158	-0.00143
20.159	-0.00067
20.160	0.00009
20.161	0.00083
20.162	0.00158
20.163	0.00233
20.164	0.00310
20.165	0.00388
20.166	0.00467
20.167	0.00546
20.168	0.00626
20.169	0.00706
20.170	0.00785
20.171	0.00865
20.172	0.00944
20.173	0.01022
20.174	0.01100
20.175	0.01176
20.176	0.01251
20.177	0.01324
20.178	0.01396
20.179	0.01466
20.180	0.01533
20.181	0.01598
20.182	0.01661
20.183	0.01722
20.184	0.01783
20.185	0.01843
20.186	0.01901
20.187	0.01959
20.188	0.02016
20.189	0.02072
20.190	0.02126
20.191	0.02178
20.192	0.02229
20.193	0.02279
20.194	0.02326
20.195	0.02372
20.196	0.02415
20.197	0.02457
20.198	0.02496
20.199	0.02533
20.200	0.02568
20.201	0.02600
20.202	0.02629
20.203	0.02656
20.204	0.02681
20.205	0.02703
20.206	0.02724
20.207	0.02742
20.208	0.02758
20.209	0.02772
20.210	0.02784
20.211	0.02794
20.212	0.02802
20.213	0.02809
20.214	0.02813
20.215	0.02815
20.216	0.02816
20.217	0.02815
20.218	0.02812
20.219	0.02808
20.220	0.02802
20.221	0.02794
20.222	0.02785
20.223	0.02774
20.224	0.02760
20.225	0.02743
20.226	0.02724
20.227	0.02703
20.228	0.02680
20.229	0.02654
20.230	0.02627
20.231	0.02598
20.232	0.02568
20.233	0.02536
20.234	0.02504
20.235	0.02470
20.236	0.02435
20.237	0.02400
20.238	0.02364
20.239	0.02328
20.240	0.02292
20.241	0.02255
20.242	0.02219
20.243	0.02183
20.244	0.02146
20.245	0.02108
20.246	0.02068
20.247	0.02026
20.248	0.01984
20.249	0.01940
20.250	0.01896
20.251	0.01851
20.252	0.01805
20.253	0.01760
20.254	0.01714
20.255	0.01669
20.256	0.01624
20.257	0.01579
20.258	0.01535
20.259	0.01492
20.260	0.01451
20.261	0.01410
20.262	0.01371
20.263	0.01334
20.264	0.01298
20.265	0.01262
20.266	0.01226
20.267	0.01191
20.268	0.01156
20.269	0.01121
20.270	0.01086
20.271	0.01052
20.272	0.01019
20.273	0.00987
20.274	0.00956
20.275	0.00925
20.276	0.00897
20.277	0.00869
20.278	0.00843
20.279	0.00818
