#Lambda	Flux
27.246	-0.02994
27.247	-0.02817
27.248	-0.02639
27.249	-0.02458
27.250	-0.02274
27.251	-0.02087
27.252	-0.01898
27.253	-0.01707
27.254	-0.01514
27.255	-0.01318
27.256	-0.01121
27.257	-0.00921
27.258	-0.00720
27.259	-0.00518
27.260	-0.00314
27.261	-0.00109
27.262	0.00097
27.263	0.00305
27.264	0.00513
27.265	0.00721
27.266	0.00931
27.267	0.01141
27.268	0.01351
27.269	0.01561
27.270	0.01771
27.271	0.01982
27.272	0.02192
27.273	0.02401
27.274	0.02610
27.275	0.02819
27.276	0.03026
27.277	0.03233
27.278	0.03439
27.279	0.03644
27.280	0.03847
27.281	0.04049
27.282	0.04249
27.283	0.04447
27.284	0.04644
27.285	0.04839
27.286	0.05033
27.287	0.05229
27.288	0.05426
27.289	0.05625
27.290	0.05825
27.291	0.06025
27.292	0.06227
27.293	0.06429
27.294	0.06632
27.295	0.06835
27.296	0.07038
27.297	0.07241
27.298	0.07443
27.299	0.07645
27.300	0.07846
27.301	0.08046
27.302	0.08245
27.303	0.08443
27.304	0.08639
27.305	0.08834
27.306	0.09026
27.307	0.09217
27.308	0.09405
27.309	0.09591
27.310	0.09774
27.311	0.09955
27.312	0.10132
27.313	0.10306
27.314	0.10476
27.315	0.10643
27.316	0.10807
27.317	0.10966
27.318	0.11121
27.319	0.11272
27.320	0.11418
27.321	0.11559
27.322	0.11696
27.323	0.11827
27.324	0.11957
27.325	0.12084
27.326	0.12210
27.327	0.12333
27.328	0.12454
27.329	0.12572
27.330	0.12688
27.331	0.12802
27.332	0.12912
27.333	0.13021
27.334	0.13126
27.335	0.13229
27.336	0.13329
27.337	0.13426
27.338	0.13520
27.339	0.13611
27.340	0.13699
27.341	0.13784
27.342	0.13866
27.343	0.13944
27.344	0.14019
27.345	0.14090
27.346	0.14158
27.347	0.14223
27.348	0.14283
27.349	0.14341
27.350	0.14394
27.351	0.14443
27.352	0.14489
27.353	0.14531
27.354	0.14568
27.355	0.14602
27.356	0.14631
27.357	0.14656
27.358	0.14677
27.359	0.14693
27.360	0.14706
27.361	0.14713
27.362	0.14716
27.363	0.14714
27.364	0.14707
27.365	0.14696
27.366	0.14681
27.367	0.14661
27.368	0.14638
27.369	0.14610
27.370	0.14578
27.371	0.14543
27.372	0.14504
27.373	0.14461
27.374	0.14414
27.375	0.14364
27.376	0.14311
27.377	0.14255
27.378	0.14195
27.379	0.14132
27.380	0.14066
27.381	0.13998
27.382	0.13926
27.383	0.13852
27.384	0.13775
27.385	0.13696
27.386	0.13614
27.387	0.13530
27.388	0.13444
27.389	0.13356
27.390	0.13265
27.391	0.13173
27.392	0.13079
27.393	0.12983
27.394	0.12886
27.395	0.12787
27.396	0.12686
27.397	0.12584
27.398	0.12480
27.399	0.12371
27.400	0.12258
27.401	0.12140
27.402	0.12017
27.403	0.11891
27.404	0.11761
27.405	0.11627
27.406	0.11490
27.407	0.11350
27.408	0.11206
27.409	0.11060
27.410	0.10912
27.411	0.10761
27.412	0.10607
27.413	0.10452
27.414	0.10295
27.415	0.10137
27.416	0.09977
27.417	0.09816
27.418	0.09654
27.419	0.09491
27.420	0.09328
27.421	0.09165
27.422	0.09001
27.423	0.08838
27.424	0.08675
27.425	0.08512
27.426	0.08350
27.427	0.08190
27.428	0.08030
27.429	0.07871
27.430	0.07714
27.431	0.07559
27.432	0.07406
27.433	0.07255
27.434	0.07106
27.435	0.06960
27.436	0.06814
27.437	0.06666
27.438	0.06516
27.439	0.06365
27.440	0.06212
27.441	0.06059
27.442	0.05904
27.443	0.05749
27.444	0.05593
27.445	0.05437
27.446	0.05280
27.447	0.05124
27.448	0.04967
27.449	0.04811
27.450	0.04655
27.451	0.04500
27.452	0.04345
27.453	0.04192
27.454	0.04040
27.455	0.03889
27.456	0.03739
27.457	0.03591
27.458	0.03445
27.459	0.03301
27.460	0.03159
27.461	0.03020
27.462	0.02883
27.463	0.02748
27.464	0.02616
27.465	0.02488
27.466	0.02362
27.467	0.02240
27.468	0.02122
27.469	0.02007
27.470	0.01896
27.471	0.01789
27.472	0.01686
27.473	0.01587
27.474	0.01491
27.475	0.01397
27.476	0.01305
27.477	0.01216
27.478	0.01129
27.479	0.01044
27.480	0.00961
27.481	0.00881
27.482	0.00803
27.483	0.00727
27.484	0.00654
27.485	0.00583
27.486	0.00514
27.487	0.00448
27.488	0.00384
27.489	0.00322
27.490	0.00262
27.491	0.00205
27.492	0.00150
27.493	0.00097
27.494	0.00047
27.495	-0.00001
27.496	-0.00046
27.497	-0.00090
27.498	-0.00131
27.499	-0.00169
27.500	-0.00206
27.501	-0.00240
27.502	-0.00271
27.503	-0.00301
27.504	-0.00328
27.505	-0.00352
27.506	-0.00374
27.507	-0.00394
27.508	-0.00412
27.509	-0.00427
27.510	-0.00440
27.511	-0.00450
27.512	-0.00456
27.513	-0.00459
27.514	-0.00458
27.515	-0.00454
27.516	-0.00447
27.517	-0.00436
27.518	-0.00423
27.519	-0.00406
27.520	-0.00387
27.521	-0.00365
27.522	-0.00340
27.523	-0.00313
27.524	-0.00284
27.525	-0.00252
27.526	-0.00219
27.527	-0.00183
27.528	-0.00146
27.529	-0.00107
27.530	-0.00066
27.531	-0.00024
27.532	0.00020
27.533	0.00064
27.534	0.00110
27.535	0.00157
27.536	0.00204
27.537	0.00253
27.538	0.00302
27.539	0.00351
27.540	0.00401
27.541	0.00451
27.542	0.00501
27.543	0.00551
27.544	0.00601
27.545	0.00651
27.546	0.00701
27.547	0.00750
27.548	0.00798
27.549	0.00847
27.550	0.00896
27.551	0.00947
27.552	0.00999
27.553	0.01052
27.554	0.01107
27.555	0.01162
27.556	0.01219
27.557	0.01276
27.558	0.01335
27.559	0.01394
27.560	0.01454
27.561	0.01515
27.562	0.01577
27.563	0.01640
27.564	0.01703
27.565	0.01767
27.566	0.01831
27.567	0.01896
27.568	0.01962
27.569	0.02028
27.570	0.02094
27.571	0.02161
27.572	0.02228
27.573	0.02296
27.574	0.02364
27.575	0.02432
27.576	0.02500
27.577	0.02568
27.578	0.02636
27.579	0.02705
27.580	0.02773
27.581	0.02841
27.582	0.02910
27.583	0.02978
27.584	0.03046
27.585	0.03113
27.586	0.03181
27.587	0.03248
27.588	0.03314
27.589	0.03380
27.590	0.03445
27.591	0.03510
27.592	0.03574
27.593	0.03638
27.594	0.03702
27.595	0.03766
27.596	0.03829
27.597	0.03893
27.598	0.03957
27.599	0.04020
27.600	0.04085
27.601	0.04149
27.602	0.04214
27.603	0.04279
27.604	0.04345
27.605	0.04411
27.606	0.04479
27.607	0.04546
27.608	0.04615
27.609	0.04685
27.610	0.04756
27.611	0.04828
27.612	0.04901
27.613	0.04975
27.614	0.05051
27.615	0.05128
27.616	0.05206
27.617	0.05287
27.618	0.05368
27.619	0.05452
27.620	0.05537
27.621	0.05624
27.622	0.05713
27.623	0.05805
27.624	0.05898
27.625	0.05993
27.626	0.06089
27.627	0.06185
27.628	0.06282
27.629	0.06380
27.630	0.06479
27.631	0.06579
27.632	0.06679
27.633	0.06781
27.634	0.06883
27.635	0.06987
27.636	0.07092
27.637	0.07198
27.638	0.07305
27.639	0.07413
27.640	0.07523
27.641	0.07634
27.642	0.07746
27.643	0.07860
27.644	0.07976
27.645	0.08093
27.646	0.08211
27.647	0.08332
27.648	0.08454
27.649	0.08577
27.650	0.08703
27.651	0.08830
27.652	0.08959
27.653	0.09091
27.654	0.09224
27.655	0.09359
27.656	0.09496
27.657	0.09636
27.658	0.09777
27.659	0.09921
27.660	0.10067
27.661	0.10215
27.662	0.10366
27.663	0.10519
27.664	0.10675
27.665	0.10832
27.666	0.10992
27.667	0.11153
27.668	0.11317
27.669	0.11483
27.670	0.11650
27.671	0.11820
27.672	0.11992
27.673	0.12165
27.674	0.12340
27.675	0.12518
27.676	0.12697
27.677	0.12877
27.678	0.13060
27.679	0.13244
27.680	0.13431
27.681	0.13618
27.682	0.13808
27.683	0.13999
27.684	0.14192
27.685	0.14386
27.686	0.14582
27.687	0.14779
27.688	0.14978
27.689	0.15178
27.690	0.15380
27.691	0.15584
27.692	0.15788
27.693	0.15994
27.694	0.16202
27.695	0.16410
27.696	0.16620
27.697	0.16832
27.698	0.17044
27.699	0.17258
27.700	0.17473
27.701	0.17689
27.702	0.17907
27.703	0.18127
27.704	0.18349
27.705	0.18573
27.706	0.18799
27.707	0.19026
27.708	0.19256
27.709	0.19487
27.710	0.19720
27.711	0.19954
27.712	0.20190
27.713	0.20428
27.714	0.20667
27.715	0.20908
27.716	0.21150
27.717	0.21393
27.718	0.21638
27.719	0.21884
27.720	0.22131
27.721	0.22380
27.722	0.22629
27.723	0.22880
27.724	0.23131
27.725	0.23384
27.726	0.23637
27.727	0.23891
27.728	0.24147
27.729	0.24402
27.730	0.24659
27.731	0.24916
27.732	0.25174
27.733	0.25433
27.734	0.25692
27.735	0.25951
27.736	0.26211
27.737	0.26471
27.738	0.26732
27.739	0.26993
27.740	0.27254
27.741	0.27519
27.742	0.27787
27.743	0.28057
27.744	0.28329
27.745	0.28604
27.746	0.28881
27.747	0.29160
27.748	0.29440
27.749	0.29722
27.750	0.30006
27.751	0.30290
27.752	0.30576
27.753	0.30862
27.754	0.31149
27.755	0.31437
27.756	0.31725
27.757	0.32013
27.758	0.32301
27.759	0.32589
27.760	0.32877
27.761	0.33164
27.762	0.33450
27.763	0.33736
27.764	0.34020
27.765	0.34303
27.766	0.34585
27.767	0.34865
27.768	0.35144
27.769	0.35420
27.770	0.35695
27.771	0.35967
27.772	0.36237
27.773	0.36504
27.774	0.36768
27.775	0.37030
27.776	0.37288
27.777	0.37543
27.778	0.37795
27.779	0.38048
27.780	0.38304
27.781	0.38563
27.782	0.38824
27.783	0.39087
27.784	0.39351
27.785	0.39617
27.786	0.39883
27.787	0.40150
27.788	0.40417
27.789	0.40684
27.790	0.40949
27.791	0.41214
27.792	0.41477
27.793	0.41738
27.794	0.41997
27.795	0.42253
27.796	0.42506
27.797	0.42756
27.798	0.43002
27.799	0.43244
27.800	0.43481
27.801	0.43713
27.802	0.43940
27.803	0.44162
27.804	0.44377
27.805	0.44586
27.806	0.44788
27.807	0.44983
27.808	0.45170
27.809	0.45349
27.810	0.45520
27.811	0.45683
27.812	0.45836
27.813	0.45980
27.814	0.46114
27.815	0.46237
27.816	0.46350
27.817	0.46454
27.818	0.46554
27.819	0.46652
27.820	0.46746
27.821	0.46837
27.822	0.46924
27.823	0.47007
27.824	0.47085
27.825	0.47159
27.826	0.47228
27.827	0.47292
27.828	0.47350
27.829	0.47402
27.830	0.47448
27.831	0.47488
27.832	0.47521
27.833	0.47547
27.834	0.47565
27.835	0.47576
27.836	0.47580
27.837	0.47575
27.838	0.47561
27.839	0.47539
27.840	0.47508
27.841	0.47467
27.842	0.47417
27.843	0.47356
27.844	0.47286
27.845	0.47205
27.846	0.47113
27.847	0.47011
27.848	0.46896
27.849	0.46770
27.850	0.46633
27.851	0.46482
27.852	0.46320
27.853	0.46144
27.854	0.45956
27.855	0.45754
27.856	0.45538
27.857	0.45310
27.858	0.45069
27.859	0.44816
27.860	0.44551
27.861	0.44274
27.862	0.43985
27.863	0.43685
27.864	0.43374
27.865	0.43052
27.866	0.42719
27.867	0.42376
27.868	0.42022
27.869	0.41659
27.870	0.41286
27.871	0.40903
27.872	0.40511
27.873	0.40111
27.874	0.39701
27.875	0.39283
27.876	0.38856
27.877	0.38422
27.878	0.37979
27.879	0.37529
27.880	0.37072
27.881	0.36608
27.882	0.36136
27.883	0.35658
27.884	0.35174
27.885	0.34683
27.886	0.34187
27.887	0.33684
27.888	0.33177
27.889	0.32664
27.890	0.32145
27.891	0.31623
27.892	0.31095
27.893	0.30564
27.894	0.30028
27.895	0.29483
27.896	0.28922
27.897	0.28348
27.898	0.27760
27.899	0.27160
27.900	0.26547
27.901	0.25922
27.902	0.25287
27.903	0.24642
27.904	0.23987
27.905	0.23323
27.906	0.22652
27.907	0.21972
27.908	0.21286
27.909	0.20594
27.910	0.19896
27.911	0.19193
27.912	0.18487
27.913	0.17776
27.914	0.17063
27.915	0.16348
27.916	0.15631
27.917	0.14914
27.918	0.14196
27.919	0.13479
27.920	0.12762
27.921	0.12048
27.922	0.11336
27.923	0.10628
27.924	0.09923
27.925	0.09222
27.926	0.08527
27.927	0.07837
27.928	0.07154
27.929	0.06478
27.930	0.05810
27.931	0.05151
27.932	0.04500
27.933	0.03859
27.934	0.03220
27.935	0.02578
27.936	0.01932
27.937	0.01284
27.938	0.00633
27.939	-0.00020
27.940	-0.00675
27.941	-0.01330
27.942	-0.01986
27.943	-0.02643
27.944	-0.03298
27.945	-0.03953
27.946	-0.04607
27.947	-0.05259
27.948	-0.05908
27.949	-0.06555
27.950	-0.07199
27.951	-0.07839
27.952	-0.08474
27.953	-0.09106
27.954	-0.09732
27.955	-0.10352
27.956	-0.10967
27.957	-0.11575
27.958	-0.12176
27.959	-0.12770
27.960	-0.13356
27.961	-0.13933
27.962	-0.14502
27.963	-0.15061
27.964	-0.15611
27.965	-0.16151
27.966	-0.16679
27.967	-0.17197
27.968	-0.17703
27.969	-0.18197
27.970	-0.18679
27.971	-0.19147
27.972	-0.19602
27.973	-0.20046
27.974	-0.20480
27.975	-0.20906
27.976	-0.21323
27.977	-0.21731
27.978	-0.22131
27.979	-0.22522
27.980	-0.22905
27.981	-0.23280
27.982	-0.23646
27.983	-0.24005
27.984	-0.24355
27.985	-0.24697
27.986	-0.25032
27.987	-0.25358
27.988	-0.25678
27.989	-0.25989
27.990	-0.26293
27.991	-0.26590
27.992	-0.26879
27.993	-0.27162
27.994	-0.27437
27.995	-0.27705
27.996	-0.27966
27.997	-0.28221
27.998	-0.28468
27.999	-0.28709
28.000	-0.28944
28.001	-0.29172
28.002	-0.29393
28.003	-0.29609
28.004	-0.29818
28.005	-0.30021
28.006	-0.30218
28.007	-0.30409
28.008	-0.30594
28.009	-0.30774
28.010	-0.30947
28.011	-0.31116
28.012	-0.31277
28.013	-0.31426
28.014	-0.31565
28.015	-0.31694
28.016	-0.31812
28.017	-0.31921
28.018	-0.32020
28.019	-0.32111
28.020	-0.32192
28.021	-0.32266
28.022	-0.32332
28.023	-0.32390
28.024	-0.32441
28.025	-0.32486
28.026	-0.32524
28.027	-0.32556
28.028	-0.32583
28.029	-0.32604
28.030	-0.32621
28.031	-0.32633
28.032	-0.32641
28.033	-0.32645
28.034	-0.32646
28.035	-0.32644
28.036	-0.32640
28.037	-0.32633
28.038	-0.32625
28.039	-0.32615
28.040	-0.32604
28.041	-0.32592
28.042	-0.32580
28.043	-0.32568
28.044	-0.32556
28.045	-0.32545
28.046	-0.32535
28.047	-0.32527
28.048	-0.32521
28.049	-0.32517
28.050	-0.32515
28.051	-0.32516
28.052	-0.32514
28.053	-0.32508
28.054	-0.32499
28.055	-0.32487
28.056	-0.32472
28.057	-0.32455
28.058	-0.32434
28.059	-0.32411
28.060	-0.32386
28.061	-0.32358
28.062	-0.32328
28.063	-0.32297
28.064	-0.32263
28.065	-0.32228
28.066	-0.32192
28.067	-0.32154
28.068	-0.32115
28.069	-0.32075
28.070	-0.32034
28.071	-0.31992
28.072	-0.31950
28.073	-0.31908
28.074	-0.31865
28.075	-0.31822
28.076	-0.31779
28.077	-0.31736
28.078	-0.31694
28.079	-0.31652
28.080	-0.31611
28.081	-0.31571
28.082	-0.31531
28.083	-0.31493
28.084	-0.31456
28.085	-0.31420
28.086	-0.31386
28.087	-0.31354
28.088	-0.31323
28.089	-0.31295
28.090	-0.31268
28.091	-0.31244
28.092	-0.31223
28.093	-0.31204
28.094	-0.31187
28.095	-0.31172
28.096	-0.31159
28.097	-0.31148
28.098	-0.31138
28.099	-0.31129
28.100	-0.31121
28.101	-0.31114
28.102	-0.31108
28.103	-0.31102
28.104	-0.31097
28.105	-0.31092
28.106	-0.31087
28.107	-0.31081
28.108	-0.31075
28.109	-0.31069
28.110	-0.31061
28.111	-0.31053
28.112	-0.31043
28.113	-0.31033
28.114	-0.31020
28.115	-0.31006
28.116	-0.30990
28.117	-0.30972
28.118	-0.30952
28.119	-0.30929
28.120	-0.30904
28.121	-0.30876
28.122	-0.30844
28.123	-0.30810
28.124	-0.30772
28.125	-0.30731
28.126	-0.30686
28.127	-0.30637
28.128	-0.30584
28.129	-0.30527
28.130	-0.30466
28.131	-0.30405
28.132	-0.30342
28.133	-0.30279
28.134	-0.30216
28.135	-0.30151
28.136	-0.30085
28.137	-0.30018
28.138	-0.29950
28.139	-0.29880
28.140	-0.29808
28.141	-0.29735
28.142	-0.29660
28.143	-0.29583
28.144	-0.29503
28.145	-0.29422
28.146	-0.29337
28.147	-0.29251
28.148	-0.29161
28.149	-0.29069
28.150	-0.28974
28.151	-0.28876
28.152	-0.28775
28.153	-0.28670
28.154	-0.28562
28.155	-0.28450
28.156	-0.28334
28.157	-0.28215
28.158	-0.28091
28.159	-0.27964
28.160	-0.27832
28.161	-0.27696
28.162	-0.27555
28.163	-0.27409
28.164	-0.27259
28.165	-0.27104
28.166	-0.26944
28.167	-0.26778
28.168	-0.26607
28.169	-0.26431
28.170	-0.26248
28.171	-0.26058
28.172	-0.25861
28.173	-0.25656
28.174	-0.25445
28.175	-0.25228
28.176	-0.25004
28.177	-0.24775
28.178	-0.24541
28.179	-0.24301
28.180	-0.24057
28.181	-0.23808
28.182	-0.23555
28.183	-0.23298
28.184	-0.23037
28.185	-0.22774
28.186	-0.22507
28.187	-0.22237
28.188	-0.21965
28.189	-0.21691
28.190	-0.21415
28.191	-0.21138
28.192	-0.20859
28.193	-0.20580
28.194	-0.20300
28.195	-0.20019
28.196	-0.19739
28.197	-0.19459
28.198	-0.19180
28.199	-0.18901
28.200	-0.18623
28.201	-0.18348
28.202	-0.18073
28.203	-0.17801
28.204	-0.17532
28.205	-0.17265
28.206	-0.17001
28.207	-0.16740
28.208	-0.16483
28.209	-0.16229
28.210	-0.15971
28.211	-0.15707
28.212	-0.15437
28.213	-0.15162
28.214	-0.14882
28.215	-0.14598
28.216	-0.14310
28.217	-0.14019
28.218	-0.13725
28.219	-0.13429
28.220	-0.13132
28.221	-0.12833
28.222	-0.12535
28.223	-0.12236
28.224	-0.11938
28.225	-0.11642
28.226	-0.11347
28.227	-0.11054
28.228	-0.10765
28.229	-0.10478
28.230	-0.10196
28.231	-0.09918
28.232	-0.09645
28.233	-0.09378
28.234	-0.09117
28.235	-0.08863
28.236	-0.08615
28.237	-0.08376
28.238	-0.08145
28.239	-0.07923
28.240	-0.07710
28.241	-0.07507
28.242	-0.07314
28.243	-0.07133
28.244	-0.06963
28.245	-0.06805
28.246	-0.06660
28.247	-0.06528
28.248	-0.06410
28.249	-0.06305
28.250	-0.06206
28.251	-0.06113
28.252	-0.06024
28.253	-0.05941
28.254	-0.05863
28.255	-0.05791
28.256	-0.05725
28.257	-0.05664
28.258	-0.05611
28.259	-0.05563
28.260	-0.05523
28.261	-0.05489
28.262	-0.05463
28.263	-0.05444
28.264	-0.05432
28.265	-0.05429
28.266	-0.05433
28.267	-0.05445
28.268	-0.05466
28.269	-0.05495
28.270	-0.05534
28.271	-0.05581
28.272	-0.05637
28.273	-0.05703
28.274	-0.05779
28.275	-0.05864
28.276	-0.05959
28.277	-0.06065
28.278	-0.06181
28.279	-0.06308
28.280	-0.06446
28.281	-0.06594
28.282	-0.06754
28.283	-0.06926
28.284	-0.07109
28.285	-0.07304
28.286	-0.07511
28.287	-0.07731
28.288	-0.07963
28.289	-0.08208
28.290	-0.08468
28.291	-0.08743
28.292	-0.09033
28.293	-0.09338
28.294	-0.09656
28.295	-0.09987
28.296	-0.10331
28.297	-0.10688
28.298	-0.11057
28.299	-0.11438
28.300	-0.11830
28.301	-0.12233
28.302	-0.12646
28.303	-0.13069
28.304	-0.13502
28.305	-0.13944
28.306	-0.14395
28.307	-0.14854
28.308	-0.15320
28.309	-0.15795
28.310	-0.16276
28.311	-0.16763
28.312	-0.17257
28.313	-0.17757
28.314	-0.18262
28.315	-0.18772
28.316	-0.19286
28.317	-0.19804
28.318	-0.20326
28.319	-0.20852
28.320	-0.21379
28.321	-0.21910
28.322	-0.22442
28.323	-0.22975
28.324	-0.23510
28.325	-0.24046
28.326	-0.24581
28.327	-0.25117
28.328	-0.25651
28.329	-0.26186
28.330	-0.26733
28.331	-0.27293
28.332	-0.27866
28.333	-0.28452
28.334	-0.29048
28.335	-0.29656
28.336	-0.30273
28.337	-0.30899
28.338	-0.31533
28.339	-0.32175
28.340	-0.32824
28.341	-0.33478
28.342	-0.34138
28.343	-0.34802
28.344	-0.35469
28.345	-0.36140
28.346	-0.36812
28.347	-0.37485
28.348	-0.38159
28.349	-0.38832
28.350	-0.39505
28.351	-0.40175
28.352	-0.40843
28.353	-0.41507
28.354	-0.42166
28.355	-0.42821
28.356	-0.43470
28.357	-0.44112
28.358	-0.44747
28.359	-0.45374
28.360	-0.45992
28.361	-0.46600
28.362	-0.47198
28.363	-0.47784
28.364	-0.48358
28.365	-0.48919
28.366	-0.49467
28.367	-0.50001
28.368	-0.50519
28.369	-0.51021
28.370	-0.51520
28.371	-0.52019
28.372	-0.52519
28.373	-0.53019
28.374	-0.53518
28.375	-0.54016
28.376	-0.54512
28.377	-0.55005
28.378	-0.55495
28.379	-0.55982
28.380	-0.56464
28.381	-0.56942
28.382	-0.57414
28.383	-0.57880
28.384	-0.58340
28.385	-0.58792
28.386	-0.59237
28.387	-0.59673
28.388	-0.60101
28.389	-0.60519
28.390	-0.60927
28.391	-0.61324
28.392	-0.61711
28.393	-0.62085
28.394	-0.62447
28.395	-0.62797
28.396	-0.63132
28.397	-0.63454
28.398	-0.63761
28.399	-0.64053
28.400	-0.64328
28.401	-0.64588
28.402	-0.64830
28.403	-0.65055
28.404	-0.65262
28.405	-0.65450
28.406	-0.65619
28.407	-0.65768
28.408	-0.65897
28.409	-0.66005
28.410	-0.66093
28.411	-0.66167
28.412	-0.66226
28.413	-0.66270
28.414	-0.66300
28.415	-0.66315
28.416	-0.66315
28.417	-0.66301
28.418	-0.66273
28.419	-0.66230
28.420	-0.66173
28.421	-0.66102
28.422	-0.66018
28.423	-0.65919
28.424	-0.65807
28.425	-0.65681
28.426	-0.65541
28.427	-0.65388
28.428	-0.65222
28.429	-0.65042
28.430	-0.64849
28.431	-0.64643
28.432	-0.64424
28.433	-0.64192
28.434	-0.63947
28.435	-0.63690
28.436	-0.63420
28.437	-0.63137
28.438	-0.62842
28.439	-0.62535
28.440	-0.62215
28.441	-0.61883
28.442	-0.61539
28.443	-0.61183
28.444	-0.60816
28.445	-0.60436
28.446	-0.60045
28.447	-0.59642
28.448	-0.59228
28.449	-0.58802
28.450	-0.58364
28.451	-0.57903
28.452	-0.57421
28.453	-0.56916
28.454	-0.56391
28.455	-0.55846
28.456	-0.55281
28.457	-0.54699
28.458	-0.54098
28.459	-0.53482
28.460	-0.52849
28.461	-0.52201
28.462	-0.51540
28.463	-0.50865
28.464	-0.50177
28.465	-0.49478
28.466	-0.48769
28.467	-0.48049
28.468	-0.47320
28.469	-0.46583
28.470	-0.45838
28.471	-0.45087
28.472	-0.44330
28.473	-0.43568
28.474	-0.42802
28.475	-0.42032
28.476	-0.41260
28.477	-0.40487
28.478	-0.39712
28.479	-0.38938
28.480	-0.38165
28.481	-0.37393
28.482	-0.36624
28.483	-0.35858
28.484	-0.35096
28.485	-0.34339
28.486	-0.33588
28.487	-0.32844
28.488	-0.32107
28.489	-0.31379
28.490	-0.30660
28.491	-0.29939
28.492	-0.29205
28.493	-0.28460
28.494	-0.27703
28.495	-0.26937
28.496	-0.26161
28.497	-0.25376
28.498	-0.24585
28.499	-0.23787
28.500	-0.22984
28.501	-0.22176
28.502	-0.21365
28.503	-0.20550
28.504	-0.19735
28.505	-0.18918
28.506	-0.18102
28.507	-0.17286
28.508	-0.16473
28.509	-0.15662
28.510	-0.14856
28.511	-0.14054
28.512	-0.13257
28.513	-0.12468
28.514	-0.11686
28.515	-0.10912
28.516	-0.10148
28.517	-0.09394
28.518	-0.08652
28.519	-0.07922
28.520	-0.07204
28.521	-0.06501
28.522	-0.05813
28.523	-0.05141
28.524	-0.04485
28.525	-0.03847
28.526	-0.03228
28.527	-0.02628
28.528	-0.02049
28.529	-0.01492
28.530	-0.00956
28.531	-0.00443
28.532	0.00057
28.533	0.00548
28.534	0.01030
28.535	0.01503
28.536	0.01965
28.537	0.02418
28.538	0.02860
28.539	0.03293
28.540	0.03715
28.541	0.04126
28.542	0.04526
28.543	0.04916
28.544	0.05295
28.545	0.05662
28.546	0.06018
28.547	0.06362
28.548	0.06695
28.549	0.07015
28.550	0.07324
28.551	0.07620
28.552	0.07904
28.553	0.08175
28.554	0.08434
28.555	0.08679
28.556	0.08912
28.557	0.09131
28.558	0.09337
28.559	0.09529
28.560	0.09708
28.561	0.09873
28.562	0.10023
28.563	0.10159
28.564	0.10281
28.565	0.10389
28.566	0.10481
28.567	0.10559
28.568	0.10621
28.569	0.10669
28.570	0.10701
28.571	0.10717
28.572	0.10717
28.573	0.10695
28.574	0.10651
28.575	0.10587
28.576	0.10502
28.577	0.10398
28.578	0.10275
28.579	0.10134
28.580	0.09975
28.581	0.09800
28.582	0.09608
28.583	0.09401
28.584	0.09179
28.585	0.08943
28.586	0.08693
28.587	0.08431
28.588	0.08156
28.589	0.07870
28.590	0.07573
28.591	0.07266
28.592	0.06949
28.593	0.06624
28.594	0.06290
28.595	0.05949
28.596	0.05601
28.597	0.05247
28.598	0.04887
28.599	0.04523
28.600	0.04154
28.601	0.03782
28.602	0.03407
28.603	0.03029
28.604	0.02651
28.605	0.02271
28.606	0.01891
28.607	0.01512
28.608	0.01134
28.609	0.00757
28.610	0.00383
28.611	0.00013
28.612	-0.00354
28.613	-0.00721
28.614	-0.01100
28.615	-0.01491
28.616	-0.01894
28.617	-0.02307
28.618	-0.02731
28.619	-0.03164
28.620	-0.03606
28.621	-0.04056
28.622	-0.04514
28.623	-0.04979
28.624	-0.05450
28.625	-0.05927
28.626	-0.06408
28.627	-0.06894
28.628	-0.07384
28.629	-0.07877
28.630	-0.08372
28.631	-0.08869
28.632	-0.09367
28.633	-0.09866
28.634	-0.10364
28.635	-0.10861
28.636	-0.11357
28.637	-0.11851
28.638	-0.12342
28.639	-0.12830
28.640	-0.13314
28.641	-0.13793
28.642	-0.14266
28.643	-0.14734
28.644	-0.15195
28.645	-0.15649
28.646	-0.16095
28.647	-0.16532
28.648	-0.16960
28.649	-0.17378
28.650	-0.17786
28.651	-0.18183
28.652	-0.18567
28.653	-0.18940
28.654	-0.19302
28.655	-0.19659
28.656	-0.20013
28.657	-0.20362
28.658	-0.20708
28.659	-0.21049
28.660	-0.21386
28.661	-0.21720
28.662	-0.22049
28.663	-0.22373
28.664	-0.22694
28.665	-0.23010
28.666	-0.23322
28.667	-0.23630
28.668	-0.23933
28.669	-0.24231
28.670	-0.24525
28.671	-0.24815
28.672	-0.25100
28.673	-0.25380
28.674	-0.25656
28.675	-0.25927
28.676	-0.26193
28.677	-0.26455
28.678	-0.26711
28.679	-0.26963
28.680	-0.27210
28.681	-0.27452
28.682	-0.27689
28.683	-0.27921
28.684	-0.28148
28.685	-0.28370
28.686	-0.28586
28.687	-0.28798
28.688	-0.29004
28.689	-0.29205
28.690	-0.29400
28.691	-0.29591
28.692	-0.29776
28.693	-0.29955
28.694	-0.30129
28.695	-0.30297
28.696	-0.30457
28.697	-0.30608
28.698	-0.30752
28.699	-0.30888
28.700	-0.31016
28.701	-0.31137
28.702	-0.31252
28.703	-0.31359
28.704	-0.31461
28.705	-0.31556
28.706	-0.31646
28.707	-0.31730
28.708	-0.31809
28.709	-0.31882
28.710	-0.31951
28.711	-0.32016
28.712	-0.32077
28.713	-0.32133
28.714	-0.32186
28.715	-0.32236
28.716	-0.32282
