#Lambda	Flux
16.251	0.01554
16.252	0.01540
16.253	0.01525
16.254	0.01510
16.255	0.01494
16.256	0.01478
16.257	0.01462
16.258	0.01445
16.259	0.01429
16.260	0.01412
16.261	0.01394
16.262	0.01376
16.263	0.01357
16.264	0.01337
16.265	0.01316
16.266	0.01295
16.267	0.01273
16.268	0.01250
16.269	0.01227
16.270	0.01203
16.271	0.01179
16.272	0.01154
16.273	0.01130
16.274	0.01105
16.275	0.01080
16.276	0.01055
16.277	0.01030
16.278	0.01005
16.279	0.00980
16.280	0.00956
16.281	0.00931
16.282	0.00907
16.283	0.00883
16.284	0.00860
16.285	0.00837
16.286	0.00815
16.287	0.00793
16.288	0.00772
16.289	0.00750
16.290	0.00727
16.291	0.00705
16.292	0.00683
16.293	0.00660
16.294	0.00638
16.295	0.00615
16.296	0.00593
16.297	0.00570
16.298	0.00548
16.299	0.00526
16.300	0.00505
16.301	0.00483
16.302	0.00463
16.303	0.00442
16.304	0.00422
16.305	0.00403
16.306	0.00384
16.307	0.00366
16.308	0.00348
16.309	0.00331
16.310	0.00315
16.311	0.00300
16.312	0.00286
16.313	0.00272
16.314	0.00260
16.315	0.00247
16.316	0.00236
16.317	0.00224
16.318	0.00213
16.319	0.00203
16.320	0.00193
16.321	0.00184
16.322	0.00175
16.323	0.00167
16.324	0.00159
16.325	0.00152
16.326	0.00146
16.327	0.00140
16.328	0.00135
16.329	0.00130
16.330	0.00126
16.331	0.00122
16.332	0.00120
16.333	0.00117
16.334	0.00116
16.335	0.00115
16.336	0.00115
16.337	0.00116
16.338	0.00117
16.339	0.00119
16.340	0.00122
16.341	0.00126
16.342	0.00130
16.343	0.00136
16.344	0.00143
16.345	0.00150
16.346	0.00158
16.347	0.00167
16.348	0.00177
16.349	0.00187
16.350	0.00198
16.351	0.00209
16.352	0.00222
16.353	0.00234
16.354	0.00247
16.355	0.00261
16.356	0.00275
16.357	0.00289
16.358	0.00303
16.359	0.00318
16.360	0.00333
16.361	0.00349
16.362	0.00364
16.363	0.00380
16.364	0.00395
16.365	0.00411
16.366	0.00427
16.367	0.00442
16.368	0.00459
16.369	0.00476
16.370	0.00494
16.371	0.00512
16.372	0.00531
16.373	0.00551
16.374	0.00570
16.375	0.00591
16.376	0.00611
16.377	0.00632
16.378	0.00653
16.379	0.00675
16.380	0.00696
16.381	0.00717
16.382	0.00739
16.383	0.00760
16.384	0.00781
16.385	0.00801
16.386	0.00822
16.387	0.00842
16.388	0.00862
16.389	0.00881
16.390	0.00899
16.391	0.00917
16.392	0.00935
16.393	0.00951
16.394	0.00967
16.395	0.00983
16.396	0.01000
16.397	0.01016
16.398	0.01032
16.399	0.01048
16.400	0.01064
16.401	0.01080
16.402	0.01096
16.403	0.01112
16.404	0.01127
16.405	0.01142
16.406	0.01156
16.407	0.01171
16.408	0.01184
16.409	0.01197
16.410	0.01209
16.411	0.01221
16.412	0.01232
16.413	0.01243
16.414	0.01252
16.415	0.01261
16.416	0.01268
16.417	0.01275
16.418	0.01281
16.419	0.01285
16.420	0.01289
16.421	0.01291
16.422	0.01293
16.423	0.01294
16.424	0.01294
16.425	0.01294
16.426	0.01292
16.427	0.01291
16.428	0.01288
16.429	0.01284
16.430	0.01280
16.431	0.01275
16.432	0.01270
16.433	0.01264
16.434	0.01257
16.435	0.01249
16.436	0.01240
16.437	0.01231
16.438	0.01221
16.439	0.01211
16.440	0.01200
16.441	0.01187
16.442	0.01175
16.443	0.01161
16.444	0.01147
16.445	0.01132
16.446	0.01117
16.447	0.01101
16.448	0.01083
16.449	0.01065
16.450	0.01046
16.451	0.01025
16.452	0.01004
16.453	0.00981
16.454	0.00958
16.455	0.00934
16.456	0.00909
16.457	0.00883
16.458	0.00856
16.459	0.00829
16.460	0.00802
16.461	0.00774
16.462	0.00745
16.463	0.00716
16.464	0.00687
16.465	0.00657
16.466	0.00628
16.467	0.00598
16.468	0.00568
16.469	0.00538
16.470	0.00508
16.471	0.00478
16.472	0.00449
16.473	0.00419
16.474	0.00390
16.475	0.00361
16.476	0.00331
16.477	0.00301
16.478	0.00269
16.479	0.00237
16.480	0.00205
16.481	0.00172
16.482	0.00138
16.483	0.00105
16.484	0.00071
16.485	0.00037
16.486	0.00003
16.487	-0.00032
16.488	-0.00065
16.489	-0.00099
16.490	-0.00133
16.491	-0.00166
16.492	-0.00198
16.493	-0.00230
16.494	-0.00262
16.495	-0.00293
16.496	-0.00322
16.497	-0.00351
16.498	-0.00379
16.499	-0.00406
16.500	-0.00432
16.501	-0.00457
16.502	-0.00480
16.503	-0.00503
16.504	-0.00526
16.505	-0.00548
16.506	-0.00571
16.507	-0.00593
16.508	-0.00614
16.509	-0.00635
16.510	-0.00656
16.511	-0.00676
16.512	-0.00695
16.513	-0.00714
16.514	-0.00732
16.515	-0.00749
16.516	-0.00765
16.517	-0.00781
16.518	-0.00795
16.519	-0.00809
16.520	-0.00822
16.521	-0.00833
16.522	-0.00844
16.523	-0.00853
16.524	-0.00861
16.525	-0.00867
16.526	-0.00873
16.527	-0.00876
16.528	-0.00879
16.529	-0.00880
16.530	-0.00879
16.531	-0.00878
16.532	-0.00875
16.533	-0.00871
16.534	-0.00865
16.535	-0.00859
16.536	-0.00851
16.537	-0.00843
16.538	-0.00833
16.539	-0.00822
16.540	-0.00810
16.541	-0.00797
16.542	-0.00783
16.543	-0.00769
16.544	-0.00753
16.545	-0.00736
16.546	-0.00718
16.547	-0.00700
16.548	-0.00680
16.549	-0.00660
16.550	-0.00638
16.551	-0.00616
16.552	-0.00593
16.553	-0.00570
16.554	-0.00545
16.555	-0.00520
16.556	-0.00494
16.557	-0.00467
16.558	-0.00439
16.559	-0.00409
16.560	-0.00378
16.561	-0.00346
16.562	-0.00312
16.563	-0.00277
16.564	-0.00241
16.565	-0.00204
16.566	-0.00167
16.567	-0.00128
16.568	-0.00089
16.569	-0.00049
16.570	-0.00008
16.571	0.00033
16.572	0.00075
16.573	0.00117
16.574	0.00159
16.575	0.00202
16.576	0.00244
16.577	0.00287
16.578	0.00330
16.579	0.00373
16.580	0.00415
16.581	0.00458
16.582	0.00500
16.583	0.00541
16.584	0.00583
16.585	0.00624
16.586	0.00667
16.587	0.00710
16.588	0.00754
16.589	0.00799
16.590	0.00844
16.591	0.00889
16.592	0.00935
16.593	0.00981
16.594	0.01028
16.595	0.01074
16.596	0.01120
16.597	0.01167
16.598	0.01213
16.599	0.01259
16.600	0.01305
16.601	0.01350
16.602	0.01395
16.603	0.01439
16.604	0.01483
16.605	0.01526
16.606	0.01568
16.607	0.01610
16.608	0.01650
16.609	0.01690
16.610	0.01728
16.611	0.01765
16.612	0.01802
16.613	0.01838
16.614	0.01874
16.615	0.01909
16.616	0.01944
16.617	0.01979
16.618	0.02013
16.619	0.02047
16.620	0.02081
16.621	0.02114
16.622	0.02146
16.623	0.02178
16.624	0.02209
16.625	0.02240
16.626	0.02270
16.627	0.02299
16.628	0.02327
16.629	0.02355
16.630	0.02381
16.631	0.02407
16.632	0.02432
16.633	0.02456
16.634	0.02479
16.635	0.02501
16.636	0.02522
16.637	0.02542
16.638	0.02561
16.639	0.02578
16.640	0.02595
16.641	0.02611
16.642	0.02625
16.643	0.02639
16.644	0.02652
16.645	0.02663
16.646	0.02674
16.647	0.02684
16.648	0.02694
16.649	0.02702
16.650	0.02709
16.651	0.02716
16.652	0.02722
16.653	0.02727
16.654	0.02731
16.655	0.02735
16.656	0.02737
16.657	0.02739
16.658	0.02741
16.659	0.02741
16.660	0.02741
16.661	0.02740
16.662	0.02738
16.663	0.02736
16.664	0.02733
16.665	0.02730
16.666	0.02726
16.667	0.02721
16.668	0.02715
16.669	0.02709
16.670	0.02701
16.671	0.02693
16.672	0.02683
16.673	0.02673
16.674	0.02662
16.675	0.02650
16.676	0.02637
16.677	0.02623
16.678	0.02609
16.679	0.02595
16.680	0.02579
16.681	0.02563
16.682	0.02547
16.683	0.02530
16.684	0.02512
16.685	0.02495
16.686	0.02476
16.687	0.02458
16.688	0.02439
16.689	0.02419
16.690	0.02400
16.691	0.02380
16.692	0.02360
16.693	0.02340
16.694	0.02320
16.695	0.02300
16.696	0.02279
16.697	0.02258
16.698	0.02236
16.699	0.02214
16.700	0.02191
16.701	0.02168
16.702	0.02144
16.703	0.02120
16.704	0.02096
16.705	0.02071
16.706	0.02046
16.707	0.02020
16.708	0.01994
16.709	0.01968
16.710	0.01941
16.711	0.01915
16.712	0.01888
16.713	0.01860
16.714	0.01833
16.715	0.01805
16.716	0.01777
16.717	0.01749
16.718	0.01721
16.719	0.01693
16.720	0.01664
16.721	0.01635
16.722	0.01607
16.723	0.01578
16.724	0.01549
16.725	0.01520
16.726	0.01490
16.727	0.01461
16.728	0.01431
16.729	0.01401
16.730	0.01370
16.731	0.01340
16.732	0.01309
16.733	0.01278
16.734	0.01247
16.735	0.01215
16.736	0.01184
16.737	0.01152
16.738	0.01120
16.739	0.01087
16.740	0.01055
16.741	0.01022
16.742	0.00989
16.743	0.00956
16.744	0.00922
16.745	0.00888
16.746	0.00854
16.747	0.00820
16.748	0.00785
16.749	0.00751
16.750	0.00716
16.751	0.00680
16.752	0.00645
16.753	0.00609
16.754	0.00573
16.755	0.00536
16.756	0.00500
16.757	0.00463
16.758	0.00425
16.759	0.00388
16.760	0.00350
16.761	0.00312
16.762	0.00274
16.763	0.00235
16.764	0.00197
16.765	0.00158
16.766	0.00119
16.767	0.00080
16.768	0.00040
16.769	0.00001
16.770	-0.00039
16.771	-0.00079
16.772	-0.00119
16.773	-0.00159
16.774	-0.00199
16.775	-0.00239
16.776	-0.00279
16.777	-0.00320
16.778	-0.00360
16.779	-0.00401
16.780	-0.00442
16.781	-0.00483
16.782	-0.00525
16.783	-0.00568
16.784	-0.00611
16.785	-0.00654
16.786	-0.00697
16.787	-0.00741
16.788	-0.00784
16.789	-0.00828
16.790	-0.00872
16.791	-0.00916
16.792	-0.00960
16.793	-0.01004
16.794	-0.01048
16.795	-0.01092
16.796	-0.01136
16.797	-0.01179
16.798	-0.01223
16.799	-0.01265
16.800	-0.01308
16.801	-0.01350
16.802	-0.01392
16.803	-0.01434
16.804	-0.01475
16.805	-0.01515
16.806	-0.01555
16.807	-0.01594
16.808	-0.01633
16.809	-0.01673
16.810	-0.01712
16.811	-0.01752
16.812	-0.01792
16.813	-0.01831
16.814	-0.01871
16.815	-0.01911
16.816	-0.01950
16.817	-0.01989
16.818	-0.02028
16.819	-0.02066
16.820	-0.02104
16.821	-0.02142
16.822	-0.02179
16.823	-0.02215
16.824	-0.02251
16.825	-0.02286
16.826	-0.02320
16.827	-0.02354
16.828	-0.02387
16.829	-0.02418
16.830	-0.02449
16.831	-0.02479
16.832	-0.02508
16.833	-0.02535
16.834	-0.02561
16.835	-0.02586
16.836	-0.02611
16.837	-0.02634
16.838	-0.02657
16.839	-0.02679
16.840	-0.02701
16.841	-0.02722
16.842	-0.02742
16.843	-0.02762
16.844	-0.02780
16.845	-0.02798
16.846	-0.02816
16.847	-0.02832
16.848	-0.02848
16.849	-0.02862
16.850	-0.02876
16.851	-0.02889
16.852	-0.02901
16.853	-0.02912
16.854	-0.02922
16.855	-0.02931
16.856	-0.02939
16.857	-0.02946
16.858	-0.02952
16.859	-0.02957
16.860	-0.02961
16.861	-0.02964
16.862	-0.02966
16.863	-0.02966
16.864	-0.02965
16.865	-0.02963
16.866	-0.02960
16.867	-0.02956
16.868	-0.02950
16.869	-0.02943
16.870	-0.02935
16.871	-0.02927
16.872	-0.02917
16.873	-0.02906
16.874	-0.02894
16.875	-0.02881
16.876	-0.02867
16.877	-0.02852
16.878	-0.02837
16.879	-0.02821
16.880	-0.02804
16.881	-0.02786
16.882	-0.02767
16.883	-0.02748
16.884	-0.02728
16.885	-0.02707
16.886	-0.02686
16.887	-0.02664
16.888	-0.02642
16.889	-0.02619
16.890	-0.02596
16.891	-0.02573
16.892	-0.02548
16.893	-0.02523
16.894	-0.02497
16.895	-0.02470
16.896	-0.02442
16.897	-0.02412
16.898	-0.02382
16.899	-0.02351
16.900	-0.02319
16.901	-0.02287
16.902	-0.02253
16.903	-0.02219
16.904	-0.02185
16.905	-0.02149
16.906	-0.02114
16.907	-0.02078
16.908	-0.02042
16.909	-0.02005
16.910	-0.01968
16.911	-0.01931
16.912	-0.01894
16.913	-0.01857
16.914	-0.01820
16.915	-0.01783
16.916	-0.01746
16.917	-0.01709
16.918	-0.01672
16.919	-0.01636
16.920	-0.01600
16.921	-0.01564
16.922	-0.01528
16.923	-0.01492
16.924	-0.01455
16.925	-0.01418
16.926	-0.01380
16.927	-0.01342
16.928	-0.01304
16.929	-0.01266
16.930	-0.01227
16.931	-0.01189
16.932	-0.01150
16.933	-0.01111
16.934	-0.01073
16.935	-0.01034
16.936	-0.00996
16.937	-0.00957
16.938	-0.00919
16.939	-0.00881
16.940	-0.00843
16.941	-0.00806
16.942	-0.00769
16.943	-0.00732
16.944	-0.00696
16.945	-0.00660
16.946	-0.00625
16.947	-0.00590
16.948	-0.00556
16.949	-0.00522
16.950	-0.00489
16.951	-0.00457
16.952	-0.00424
16.953	-0.00392
16.954	-0.00359
16.955	-0.00328
16.956	-0.00296
16.957	-0.00264
16.958	-0.00233
16.959	-0.00202
16.960	-0.00172
16.961	-0.00142
16.962	-0.00112
16.963	-0.00082
16.964	-0.00053
16.965	-0.00023
16.966	0.00005
16.967	0.00033
16.968	0.00061
16.969	0.00089
16.970	0.00116
16.971	0.00143
16.972	0.00169
16.973	0.00195
16.974	0.00221
16.975	0.00246
16.976	0.00271
16.977	0.00295
16.978	0.00319
16.979	0.00342
16.980	0.00365
16.981	0.00388
16.982	0.00410
16.983	0.00433
16.984	0.00454
16.985	0.00476
16.986	0.00497
16.987	0.00518
16.988	0.00538
16.989	0.00558
16.990	0.00577
16.991	0.00597
16.992	0.00615
16.993	0.00634
16.994	0.00652
16.995	0.00669
16.996	0.00686
16.997	0.00703
16.998	0.00719
16.999	0.00735
17.000	0.00750
17.001	0.00765
17.002	0.00779
17.003	0.00793
17.004	0.00807
17.005	0.00820
17.006	0.00832
17.007	0.00844
17.008	0.00855
17.009	0.00867
17.010	0.00878
17.011	0.00888
17.012	0.00898
17.013	0.00908
17.014	0.00917
17.015	0.00926
17.016	0.00935
17.017	0.00943
17.018	0.00951
17.019	0.00958
17.020	0.00965
17.021	0.00971
17.022	0.00977
17.023	0.00982
17.024	0.00987
17.025	0.00991
17.026	0.00994
17.027	0.00997
17.028	0.01000
17.029	0.01002
17.030	0.01003
17.031	0.01003
17.032	0.01003
17.033	0.01002
17.034	0.01001
17.035	0.00999
17.036	0.00996
17.037	0.00992
17.038	0.00988
17.039	0.00984
17.040	0.00979
17.041	0.00973
17.042	0.00966
17.043	0.00959
17.044	0.00952
17.045	0.00944
17.046	0.00935
17.047	0.00926
17.048	0.00916
17.049	0.00906
17.050	0.00895
17.051	0.00883
17.052	0.00871
17.053	0.00859
17.054	0.00845
17.055	0.00831
17.056	0.00817
17.057	0.00802
17.058	0.00786
17.059	0.00770
17.060	0.00753
17.061	0.00736
17.062	0.00717
17.063	0.00699
17.064	0.00680
17.065	0.00660
17.066	0.00639
17.067	0.00617
17.068	0.00595
17.069	0.00572
17.070	0.00547
17.071	0.00522
17.072	0.00497
17.073	0.00470
17.074	0.00443
17.075	0.00416
17.076	0.00387
17.077	0.00359
17.078	0.00330
17.079	0.00300
17.080	0.00270
17.081	0.00239
17.082	0.00209
17.083	0.00178
17.084	0.00146
17.085	0.00115
17.086	0.00083
17.087	0.00051
17.088	0.00020
17.089	-0.00012
17.090	-0.00044
17.091	-0.00076
17.092	-0.00108
17.093	-0.00140
17.094	-0.00171
17.095	-0.00203
17.096	-0.00236
17.097	-0.00269
17.098	-0.00303
17.099	-0.00338
17.100	-0.00373
17.101	-0.00409
17.102	-0.00445
17.103	-0.00481
17.104	-0.00518
17.105	-0.00555
17.106	-0.00592
17.107	-0.00629
17.108	-0.00666
17.109	-0.00703
17.110	-0.00739
17.111	-0.00776
17.112	-0.00812
17.113	-0.00847
17.114	-0.00882
17.115	-0.00917
17.116	-0.00951
17.117	-0.00984
17.118	-0.01017
17.119	-0.01048
17.120	-0.01079
17.121	-0.01109
17.122	-0.01138
17.123	-0.01165
17.124	-0.01192
17.125	-0.01219
17.126	-0.01245
17.127	-0.01271
17.128	-0.01297
17.129	-0.01323
17.130	-0.01348
17.131	-0.01373
17.132	-0.01398
17.133	-0.01422
17.134	-0.01446
17.135	-0.01469
17.136	-0.01491
17.137	-0.01513
17.138	-0.01534
17.139	-0.01555
17.140	-0.01574
17.141	-0.01593
17.142	-0.01611
17.143	-0.01628
17.144	-0.01644
17.145	-0.01659
17.146	-0.01673
17.147	-0.01686
17.148	-0.01698
17.149	-0.01708
17.150	-0.01717
17.151	-0.01725
17.152	-0.01732
17.153	-0.01737
17.154	-0.01741
17.155	-0.01744
17.156	-0.01746
17.157	-0.01747
17.158	-0.01746
17.159	-0.01745
17.160	-0.01742
17.161	-0.01738
17.162	-0.01734
17.163	-0.01728
17.164	-0.01722
17.165	-0.01714
17.166	-0.01706
17.167	-0.01697
17.168	-0.01687
17.169	-0.01676
17.170	-0.01664
17.171	-0.01652
17.172	-0.01639
17.173	-0.01625
17.174	-0.01610
17.175	-0.01595
17.176	-0.01579
17.177	-0.01562
17.178	-0.01545
17.179	-0.01528
17.180	-0.01509
17.181	-0.01490
17.182	-0.01471
17.183	-0.01451
17.184	-0.01430
17.185	-0.01407
17.186	-0.01383
17.187	-0.01357
17.188	-0.01331
17.189	-0.01303
17.190	-0.01275
17.191	-0.01246
17.192	-0.01216
17.193	-0.01185
17.194	-0.01154
17.195	-0.01122
17.196	-0.01090
17.197	-0.01057
17.198	-0.01024
17.199	-0.00990
17.200	-0.00957
17.201	-0.00923
17.202	-0.00890
17.203	-0.00856
17.204	-0.00823
17.205	-0.00790
17.206	-0.00757
17.207	-0.00725
17.208	-0.00693
17.209	-0.00661
17.210	-0.00630
17.211	-0.00600
17.212	-0.00571
17.213	-0.00541
17.214	-0.00511
17.215	-0.00480
17.216	-0.00449
17.217	-0.00418
17.218	-0.00386
17.219	-0.00355
17.220	-0.00323
17.221	-0.00291
17.222	-0.00259
17.223	-0.00227
17.224	-0.00196
17.225	-0.00164
17.226	-0.00133
17.227	-0.00102
17.228	-0.00072
17.229	-0.00042
17.230	-0.00013
17.231	0.00016
17.232	0.00044
17.233	0.00071
17.234	0.00098
17.235	0.00123
17.236	0.00148
17.237	0.00172
17.238	0.00195
17.239	0.00216
17.240	0.00236
17.241	0.00255
17.242	0.00273
17.243	0.00290
17.244	0.00307
17.245	0.00322
17.246	0.00337
17.247	0.00352
17.248	0.00365
17.249	0.00378
17.250	0.00390
17.251	0.00401
17.252	0.00412
17.253	0.00422
17.254	0.00431
17.255	0.00440
17.256	0.00448
17.257	0.00455
17.258	0.00462
17.259	0.00468
17.260	0.00473
17.261	0.00477
17.262	0.00481
17.263	0.00484
17.264	0.00486
17.265	0.00488
17.266	0.00489
17.267	0.00490
17.268	0.00489
17.269	0.00488
17.270	0.00487
17.271	0.00484
17.272	0.00481
17.273	0.00477
17.274	0.00471
17.275	0.00465
17.276	0.00457
17.277	0.00448
17.278	0.00439
17.279	0.00428
17.280	0.00417
17.281	0.00405
17.282	0.00392
17.283	0.00379
17.284	0.00365
17.285	0.00350
17.286	0.00335
17.287	0.00320
17.288	0.00304
17.289	0.00289
17.290	0.00273
17.291	0.00256
17.292	0.00240
17.293	0.00224
17.294	0.00207
17.295	0.00191
17.296	0.00175
17.297	0.00159
17.298	0.00143
17.299	0.00128
17.300	0.00113
17.301	0.00098
17.302	0.00084
17.303	0.00068
17.304	0.00053
17.305	0.00036
17.306	0.00019
17.307	0.00002
17.308	-0.00015
17.309	-0.00033
17.310	-0.00051
17.311	-0.00069
17.312	-0.00088
17.313	-0.00106
17.314	-0.00124
17.315	-0.00142
17.316	-0.00160
17.317	-0.00178
17.318	-0.00196
17.319	-0.00213
17.320	-0.00230
17.321	-0.00246
17.322	-0.00262
17.323	-0.00277
17.324	-0.00292
17.325	-0.00306
17.326	-0.00319
17.327	-0.00331
17.328	-0.00343
17.329	-0.00354
17.330	-0.00363
17.331	-0.00372
17.332	-0.00380
17.333	-0.00387
17.334	-0.00394
17.335	-0.00401
17.336	-0.00407
17.337	-0.00412
17.338	-0.00418
17.339	-0.00423
17.340	-0.00427
17.341	-0.00431
17.342	-0.00434
17.343	-0.00437
17.344	-0.00439
17.345	-0.00441
17.346	-0.00442
17.347	-0.00442
17.348	-0.00442
17.349	-0.00442
17.350	-0.00441
17.351	-0.00439
17.352	-0.00436
17.353	-0.00433
17.354	-0.00429
17.355	-0.00425
17.356	-0.00420
17.357	-0.00414
17.358	-0.00407
17.359	-0.00400
17.360	-0.00391
17.361	-0.00383
17.362	-0.00373
17.363	-0.00362
17.364	-0.00351
17.365	-0.00338
17.366	-0.00325
17.367	-0.00311
17.368	-0.00296
17.369	-0.00280
17.370	-0.00264
17.371	-0.00247
17.372	-0.00230
17.373	-0.00211
17.374	-0.00193
17.375	-0.00173
17.376	-0.00153
17.377	-0.00133
17.378	-0.00112
17.379	-0.00091
17.380	-0.00069
17.381	-0.00047
17.382	-0.00025
17.383	-0.00002
17.384	0.00020
17.385	0.00044
17.386	0.00067
17.387	0.00091
17.388	0.00114
17.389	0.00138
17.390	0.00162
17.391	0.00186
17.392	0.00210
17.393	0.00235
17.394	0.00260
17.395	0.00287
17.396	0.00314
17.397	0.00341
17.398	0.00369
17.399	0.00398
17.400	0.00427
17.401	0.00456
17.402	0.00486
17.403	0.00516
17.404	0.00546
17.405	0.00577
17.406	0.00607
17.407	0.00638
17.408	0.00669
17.409	0.00699
17.410	0.00730
17.411	0.00761
17.412	0.00791
17.413	0.00822
17.414	0.00852
17.415	0.00881
17.416	0.00911
17.417	0.00940
17.418	0.00969
17.419	0.00997
17.420	0.01025
17.421	0.01052
17.422	0.01079
17.423	0.01105
17.424	0.01132
17.425	0.01159
17.426	0.01185
17.427	0.01212
17.428	0.01239
17.429	0.01266
17.430	0.01292
17.431	0.01319
17.432	0.01345
17.433	0.01371
17.434	0.01397
17.435	0.01423
17.436	0.01448
17.437	0.01474
17.438	0.01499
17.439	0.01523
17.440	0.01547
17.441	0.01571
17.442	0.01595
17.443	0.01618
17.444	0.01641
17.445	0.01663
17.446	0.01684
17.447	0.01706
17.448	0.01726
17.449	0.01746
17.450	0.01766
17.451	0.01784
17.452	0.01802
17.453	0.01820
17.454	0.01837
17.455	0.01854
17.456	0.01870
17.457	0.01886
17.458	0.01901
17.459	0.01916
17.460	0.01931
17.461	0.01945
17.462	0.01959
17.463	0.01973
17.464	0.01986
17.465	0.01998
17.466	0.02010
17.467	0.02022
17.468	0.02033
17.469	0.02044
17.470	0.02055
17.471	0.02065
17.472	0.02074
17.473	0.02083
17.474	0.02092
17.475	0.02100
17.476	0.02108
17.477	0.02115
17.478	0.02122
17.479	0.02129
17.480	0.02135
17.481	0.02141
17.482	0.02146
17.483	0.02150
17.484	0.02154
17.485	0.02158
17.486	0.02160
17.487	0.02163
17.488	0.02164
17.489	0.02165
17.490	0.02166
17.491	0.02166
17.492	0.02165
17.493	0.02164
17.494	0.02163
17.495	0.02161
17.496	0.02159
17.497	0.02157
17.498	0.02154
17.499	0.02151
17.500	0.02147
17.501	0.02144
17.502	0.02140
17.503	0.02136
17.504	0.02132
17.505	0.02127
17.506	0.02123
17.507	0.02118
17.508	0.02113
17.509	0.02108
17.510	0.02104
17.511	0.02099
17.512	0.02094
17.513	0.02089
17.514	0.02084
17.515	0.02079
17.516	0.02073
17.517	0.02067
17.518	0.02060
17.519	0.02053
17.520	0.02046
17.521	0.02038
17.522	0.02030
17.523	0.02022
17.524	0.02014
17.525	0.02005
17.526	0.01997
17.527	0.01988
17.528	0.01979
17.529	0.01971
17.530	0.01962
17.531	0.01953
17.532	0.01944
17.533	0.01936
17.534	0.01927
17.535	0.01919
17.536	0.01911
17.537	0.01903
17.538	0.01895
17.539	0.01888
17.540	0.01881
17.541	0.01874
17.542	0.01868
17.543	0.01862
17.544	0.01857
17.545	0.01851
17.546	0.01846
17.547	0.01840
17.548	0.01835
17.549	0.01829
17.550	0.01824
17.551	0.01819
17.552	0.01813
17.553	0.01808
17.554	0.01803
17.555	0.01798
17.556	0.01793
17.557	0.01789
17.558	0.01784
17.559	0.01780
17.560	0.01776
17.561	0.01773
17.562	0.01769
17.563	0.01766
17.564	0.01764
17.565	0.01761
17.566	0.01759
17.567	0.01758
17.568	0.01757
17.569	0.01756
17.570	0.01756
17.571	0.01756
17.572	0.01757
17.573	0.01758
17.574	0.01760
17.575	0.01763
17.576	0.01766
17.577	0.01769
17.578	0.01772
17.579	0.01776
17.580	0.01781
17.581	0.01785
17.582	0.01790
17.583	0.01795
17.584	0.01801
17.585	0.01807
17.586	0.01813
17.587	0.01820
17.588	0.01827
17.589	0.01835
17.590	0.01843
17.591	0.01851
17.592	0.01860
17.593	0.01869
17.594	0.01878
17.595	0.01888
17.596	0.01898
17.597	0.01909
17.598	0.01920
17.599	0.01932
17.600	0.01944
17.601	0.01956
17.602	0.01969
17.603	0.01982
17.604	0.01996
17.605	0.02010
17.606	0.02025
17.607	0.02040
17.608	0.02056
17.609	0.02072
17.610	0.02089
17.611	0.02106
17.612	0.02124
17.613	0.02142
17.614	0.02161
17.615	0.02180
17.616	0.02200
17.617	0.02220
17.618	0.02240
17.619	0.02261
17.620	0.02282
17.621	0.02303
17.622	0.02325
17.623	0.02347
17.624	0.02370
17.625	0.02392
17.626	0.02415
17.627	0.02439
17.628	0.02462
17.629	0.02486
17.630	0.02509
17.631	0.02533
17.632	0.02558
17.633	0.02582
17.634	0.02606
17.635	0.02631
17.636	0.02656
17.637	0.02681
17.638	0.02706
17.639	0.02731
17.640	0.02757
17.641	0.02783
17.642	0.02810
17.643	0.02836
17.644	0.02863
17.645	0.02891
17.646	0.02919
17.647	0.02946
17.648	0.02975
17.649	0.03003
17.650	0.03032
17.651	0.03060
17.652	0.03089
17.653	0.03118
17.654	0.03148
17.655	0.03177
17.656	0.03207
17.657	0.03236
17.658	0.03266
17.659	0.03296
17.660	0.03326
17.661	0.03356
17.662	0.03386
17.663	0.03416
17.664	0.03446
17.665	0.03476
17.666	0.03507
17.667	0.03537
17.668	0.03567
17.669	0.03597
17.670	0.03627
17.671	0.03657
17.672	0.03688
17.673	0.03719
17.674	0.03750
17.675	0.03781
17.676	0.03812
17.677	0.03843
17.678	0.03874
17.679	0.03906
17.680	0.03937
17.681	0.03969
17.682	0.04000
17.683	0.04032
17.684	0.04064
17.685	0.04096
17.686	0.04127
17.687	0.04159
17.688	0.04191
17.689	0.04223
17.690	0.04255
17.691	0.04287
17.692	0.04319
17.693	0.04351
17.694	0.04383
17.695	0.04415
17.696	0.04447
17.697	0.04479
17.698	0.04511
17.699	0.04543
17.700	0.04575
17.701	0.04607
17.702	0.04639
17.703	0.04671
17.704	0.04703
17.705	0.04735
17.706	0.04767
17.707	0.04799
17.708	0.04832
17.709	0.04864
17.710	0.04896
17.711	0.04929
17.712	0.04961
17.713	0.04993
17.714	0.05026
17.715	0.05058
17.716	0.05090
17.717	0.05123
17.718	0.05155
17.719	0.05188
17.720	0.05220
17.721	0.05252
17.722	0.05285
17.723	0.05317
17.724	0.05349
17.725	0.05381
17.726	0.05413
17.727	0.05446
17.728	0.05478
17.729	0.05510
17.730	0.05542
17.731	0.05574
17.732	0.05606
17.733	0.05638
17.734	0.05670
17.735	0.05703
17.736	0.05735
17.737	0.05768
17.738	0.05801
17.739	0.05833
17.740	0.05866
17.741	0.05899
17.742	0.05932
17.743	0.05964
17.744	0.05997
17.745	0.06030
17.746	0.06062
17.747	0.06094
17.748	0.06127
17.749	0.06159
